,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
16599,Illusion,spotify:track:5SCQsOQCKeVpDs9DBdUTrh,One Shot One Kill,spotify:album:6JPkQ4YfUG54KWDHhv8KmZ,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2016-03-23,0,248333
16602,SCANDAL,spotify:track:1kK4EWiTbGHuzsLTqsH6l2,Glory,spotify:album:30oTRLz6PUKEpZ2kdhfHSR,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2018-12-12,9,221840
16603,Humming,spotify:track:5Z3gt58P9j8EoNVlLKThQc,2PM BEST in Korea 2 2012-2017,spotify:album:1tQVO8crQdkcz4I1BQJtZx,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2019-09-13,1,210160
16605,Promise - I'll be,spotify:track:7heHt2s9cj6RO8mEiQtVyH,2PM BEST in Korea 2 2012-2017,spotify:album:1tQVO8crQdkcz4I1BQJtZx,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2019-09-13,1,209533
16608,Love Is Over,spotify:track:0VRvOPeuLKfr6ypuDf1y5Y,PINK PUNCH,spotify:album:243nNJW4Zk1vhQwNhZKXh7,Rocket Punch,spotify:artist:4hozqATxbpy9TwKWRT8QVO,2019-08-07,36,208880
16610,"Save Me, Save You",spotify:track:20yOiJHRQGirFYehRSIb6i,WJ PLEASE?,spotify:album:4r7YKwLYxQDH61GddP5l3j,WJSN,spotify:artist:6hhqsQZhtp9hfaZhSd0VSD,2018-09-19,53,224930
16611,익숙한 낯선 사람,spotify:track:0ZmUYORjigM15wCHQcRNFT,보통날,spotify:album:22WqreK1SMOzI1coJKcGEI,god,spotify:artist:1nTCpd63NkuGGpCIbo4Ywl,2004-12-08,0,221040
16612,I Just,spotify:track:7BuFMtIknd3ewai0zhKhqb,Perfect Velvet - The 2nd Album,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,2017-11-17,50,188304
16613,BUT,spotify:track:1btkg9P1bSx7q2WbhrV4I3,2014 S/S -Japan Collection-,spotify:album:0ugHS1DwTDnvd34kdV7mIp,WINNER,spotify:artist:5DuzBeOgFwViFcv00Q5PFb,2014-09-10,12,236026
16617,NO MORE,spotify:track:08Z60ptH1yOr9d4NBWYnCM,NO MORE,spotify:album:6PGH0ljfGs6gFQkbVBs3JM,DREAMCATCHER,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,2020-11-20,20,195853
16624,NO MERCY,spotify:track:3g11niWUcP1MTvKP8uSyqs,B.A.P THE BEST (JAPANESE VERSION),spotify:album:0gqtF0RFTIyqPs6Rmc12MY,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2018-11-28,4,216320
16625,Ain't No Fun (재미없어),spotify:track:4ay2yecNFJtNuPOVojzHEZ,ALIVE,spotify:album:5rI92smOlSS5d1Hq05BY7M,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2012-02-29,14,222186
16627,Lorelei,spotify:track:1fZKTiaggKOcW6B5ZIfs37,STRANG3R,spotify:album:40kGqBnNCtlcJdgFFB9C70,LADIES' CODE,spotify:artist:4epPY1AW9lQeVUM1XaFiwi,2016-10-13,23,196131
16629,Lonely Christmas,spotify:track:2vJP8zpSkssJjuddm63jyS,Lonely Christmas,spotify:album:6EdZ5jg5tJ0vV97VzXFG7a,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2017-12-18,43,217866
16630,Stop!,spotify:track:4zXgUavB9dZcGFikJrurBj,Wonder World,spotify:album:2gOKSj39Hrg4L2NeBALaIg,Wonder Girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,2011-11-07,7,204240
16631,Distance ~ Kimi to no Kyori,spotify:track:6PHCIeXPivX6k7dwTh2tfy,Distance ~ Kimi to no Kyori (Standard Edition),spotify:album:5GvUrplXmoAHl3jW1PV00C,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2007,4,203186
16638,Dangerous Love,spotify:track:2objxOGMHHb95gtes40z6h,バニスタ! C CW/ジヨン・ウンジョン・ヒョミン,spotify:album:3HEV6GS1dmmFGc0PfXj5CL,T-ARA,spotify:artist:1R52cwGf75yTf7I3Q0Irf8,2013-03-20,0,221880
16639,SUPERMAN,spotify:track:2IH2RgmbqxFvM97KdoLemB,LOVE LOOP,spotify:album:4GcJuT0qH5hBPqRdWWMdpt,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2019-07-31,22,233640
16640,Light,spotify:track:2KnNV0Ahhb5qkK83LKymZE,TREASURE EP.2: Zero To One,spotify:album:2PQ8cQ8WzAJJkWYT2Ydmhw,ATEEZ,spotify:artist:68KmkJeZGfwe1OUaivBa2L,2019-01-15,54,218822
16641,Secret Story,spotify:track:2yZ9danKUFfQGAeBNWl94n,Lovelyz 6th Mini Album [Once upon a time],spotify:album:5FH6bvjJY0GCZwMgNvarAR,Lovelyz,spotify:artist:3g34PW5oNmDBxMVUTzx2XK,2019-05-20,23,274108
16643,SOBER - Inst.,spotify:track:6XjSLu3YmC49HZ2QnlveK5,MADE SERIES [D],spotify:album:3nLM1IV6TUYdwjtSX4DXJx,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2015-07-08,1,237512
16646,추억 다 지워,spotify:track:2yqXEufpDMP8cKceTmntSk,F.Scott Fitzgerald's Way Of Love,spotify:album:6ybhw57dyN0Nth0jmeW23L,2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,2012-03-12,0,206780
16647,I'm here for you,spotify:track:4AzxwJwpvaLDI4ztWMbDbO,QUANTUM LEAP,spotify:album:2k0vLiBLKlhPqzSfs7sqa6,X1,spotify:artist:6C4irZ60X8G7UimMRQiCcg,2019-08-28,31,280106
16649,웃어 줄 수 없어서 미안하다,spotify:track:2vZvYzhynrNpUkDyczmahN,잘못했어,spotify:album:73SLKTKHGlmYXxTu95caA4,2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,2010-03-16,6,184733
16651,Prologue,spotify:track:40OUFhWbKPnw4f7cCTpymT,Ginagram,spotify:album:77axThBShK4S98N2j1qTtb,G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,2005-07-01,2,31773
16653,Wait For You,spotify:track:4YsMxxSl8Rz1rOdlb2xq7o,밤을 걷는 선비 (Original Television Soundtrack),spotify:album:0n4PbrUj1IsEhlEB6vE9iD,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2015-09-22,2,119640
16657,She's a Flirt(Babysoul&Kei),spotify:track:2fvSClRhbMSghRlDfguhLZ,Hi~ [1 (리패키지)],spotify:album:4oYvS9fninV79hmUvWeUho,Lovelyz,spotify:artist:3g34PW5oNmDBxMVUTzx2XK,2015-03-03,14,192533
16660,"Anybody (Feat. Dynamic Duo, SAN E, J.Y. Park)",spotify:track:2JMzM4vELq9J3EVF5LX9OQ,Anybody,spotify:album:5NNdu5qFweWvp9dqjWW0KP,Wonder Girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,2008-11-18,0,291919
16664,Bystander,spotify:track:1FzDqZR3wuabazFG1hg6wZ,"HELLO Chapter 2: Hello, Strange Place",spotify:album:0XRfuuq3Yv6NXtsdVynCjI,CIX,spotify:artist:1lHfzEkKmmvdVDDDLKkcsd,2019-11-19,15,206600
16668,Sweetie,spotify:track:4pMt0dDXNh5pJEXUGPr9gd,Sweetie,spotify:album:108iwMhyvXxIDSuIW9IFYo,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2014-12-17,0,254386
16669,BLACK SWAN,spotify:track:0oYihIpAF0Jv8lWHQW229B,LIVIN' IT UP,spotify:album:02V459aiaDCBwuBe4qDl8j,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2018-09-12,30,206520
16670,Intro Intro,spotify:track:5cqxd4lW8FILjguiI1A85c,NEVERLAND,spotify:album:1EIeZza48XK3Gs3bXyBKJH,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2011-08-26,5,56973
16671,Something,spotify:track:3bEbqaDdECyZg8CUDYKEGY,TENSE - The 7th Album,spotify:album:0525slOQ0sqfjRugRUJUlq,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2014-01-06,40,241375
16673,Girl x Friend,spotify:track:1mMI14irOrynB5yvQY1Taz,"SING FOR YOU - Winter Special Album, 2015",spotify:album:1eGKfrv3zUriBWbPOFKKxq,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2015-12-10,47,221672
16676,Not Your Girl,spotify:track:4Ie83caWZmgSJlIs0UikdA,Gossip Girl,spotify:album:2KO4hf4VxaRnH4f09LRjQs,RAINBOW,spotify:artist:7xDyxRXgFgOZhdtLtkYR1y,2009-11-12,10,208013
16678,Breathe For You,spotify:track:03XXbMFb0v4Yb4u26oJELG,Breathe For You,spotify:album:2P8qHjgJpt3OQhr0hcHJcx,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2019-07-24,44,213707
16680,Fox,spotify:track:50E7JEHhsqk3resRnYNcLk,Kiss My Lips - The 8th Album,spotify:album:0SmJjNGEXCMp5bTGbxmjyy,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2015-05-12,38,238165
16681,NEGA DOLA,spotify:track:6ZpAhrztJy8Hr08xnOPqvH,"ONE SHOT, TWO SHOT",spotify:album:5YLTtEcUBfBLnGc4GlWF4G,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2018-02-21,23,176053
16682,I'm with you,spotify:track:0LWGUlbOhyVotjMqE5qroC,Boys Meet U,spotify:album:3lrdJVURotHyvEm8ELYcX4,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2013-06-21,28,244880
16685,I Don't Care - Reggae Mix,spotify:track:3uV3Zzp7gLRsbM0Wj9mTR4,To Anyone,spotify:album:2SNSGfhfcfBLyQDTXMCPXG,2NE1,spotify:artist:1l0mKo96Jh9HVYONcRl3Yp,2010-09-09,18,232973
16686,ADORE YOU,spotify:track:32DeerIMaoGPYUfopOOL40,NEW KIDS REPACKAGE : THE NEW KIDS,spotify:album:6RZYa7F18bu7mmeT8qxWqh,iKON,spotify:artist:5qRSs6mvI17zrkJpOHkCoM,2019-01-07,32,210575
16688,"Opening (Live-2016 FMT -BoiceTATION-@Tokyo International Forum Hall A, Tokyo)",spotify:track:0JcVA9A3DsKzbGmG6vK7MI,Live-2016 FMT -BoiceTATION-,spotify:album:3fZHPikMyFWgBMtxdTLVB1,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2020-09-15,6,73773
16692,Taste,spotify:track:4Ush8a139DTjL33rjjBdlw,RBB,spotify:album:0XI7a4323U1mK7XXH3H59x,Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,2018-11-28,26,184776
16693,Way,spotify:track:19Ir2LUZhE3EqpCo6voP0l,Opera,spotify:album:5mgTQUYk0h204x6n3ol7WH,SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,2012-05-09,20,286800
16696,DOOM DADA (T.O.P Solo) - Live,spotify:track:1YRxR6XTg5BLBdBFvrloFj,2014 BIGBANG +α IN SEOUL,spotify:album:5YCwwhPQwNhsKU7CULV2WC,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2014-03-28,5,206706
16697,촛불하나 One Candle,spotify:track:6A1uiSNxlOU8sndZRh9oZB,Chapter 3,spotify:album:0D2zCQSe7KW2PEcwadf9RY,god,spotify:artist:1nTCpd63NkuGGpCIbo4Ywl,2000-11-15,40,211253
16698,MOVIE - JPN ver.,spotify:track:1Kg1l1HOp30ZbpdbValhsB,MOVIE - JPN ver. -,spotify:album:4Zdo6zdgHANqOSS9KTFzR0,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2017-05-03,22,223065
16700,Treasure,spotify:track:0SDUepNAC5xZPkIEb6Kpce,TREASURE EP.1: All to Zero,spotify:album:4ayTucmOGwLd0WrJddrUwx,ATEEZ,spotify:artist:68KmkJeZGfwe1OUaivBa2L,2018-10-24,58,220846
16701,スキだよ -MY LOVE-,spotify:track:5UHhntGpkyuIbwFtE0KNy7,スキだよ -MY LOVE-,spotify:album:6WYtDXM0urDQNVCmlWcz2G,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2019-04-04,14,243613
16702,해바라기 (Sunflower),spotify:track:40AafuMmd4rq6e9euEnNDw,Mr.Simple - The 5th Album Repackage,spotify:album:2Si5djz2zl4btKq3rMuE63,SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,2011-09-19,22,234040
16703,SUNNY DAYS,spotify:track:1AzKPg3vXlgpfAHN0ui14E,Girl's Story,spotify:album:10gk2uOJUW83FSBvEp9MYj,KARA,spotify:artist:7aZ221EQfonNG2lO9Hh192,2015-06-17,9,238733
16704,Happiness Lies,spotify:track:60nX6ECgjALoHMzg6YDxlI,No.1 - The 2nd Album,spotify:album:4Se5tmG7Dc1WKJYr4o5gXz,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2002-01-04,9,235600
16705,LOST & FOUND,spotify:track:78mqz9Ez50lPHwqVnLRZY4,Q is.,spotify:album:1yEqdlEIUIU2SBrsenDYIv,NU'EST,spotify:artist:1iQfn1B8V25iQoolQakyAZ,2016-02-17,31,188058
16709,The LEGEND,spotify:track:7gYzdCRQbp7wxIHDMXGELU,LEGEND OF 2PM,spotify:album:7LnuAE60XV38SZ1Fe8zX2b,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2013-02-13,6,58573
16711,EXCUSE ME,spotify:track:17lS2IxU55HXkW4JFuYgTT,B.A.P THE BEST (Japanese Version-),spotify:album:4PYVMmLxzfso9l9HpaVTaE,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2018-11-28,24,218786
16713,I'm your man (Kor Version),spotify:track:0xktkTcTgJkAVriZXamuDC,GO CRAZY,spotify:album:7euOQ4mIU6kRu9efl7oh5d,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-09-09,0,190173
16716,마지막 사랑 Last Love,spotify:track:2OIENkx2TGwXbfGgxgs6Dt,Rookie - The 4th Mini Album,spotify:album:5Bg49LEfyoZzKpQsEwRCtI,Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,2017-02-01,40,294123
16720,APOLOGY,spotify:track:7yoautRZcQrFqtg5qbIrMO,WELCOME BACK (COMPLETE EDITION),spotify:album:1xghPQ63MqCGfJMLyKeePF,iKON,spotify:artist:5qRSs6mvI17zrkJpOHkCoM,2016-03-30,25,233213
16722,The Cranky Day,spotify:track:72Rmj1VVfOhEofJr0zyqRG,We Hate All Kinds of Violence... - The 1st Album,spotify:album:23Xh3YpgzRuJ2DAW5X7MsP,H.O.T.,spotify:artist:5JrfgZAgqAMywJpLpJM0eS,1996-09-07,12,233706
16723,Prince,spotify:track:25Xnc2nSr4gCfrIq4An0bb,THE SECRET,spotify:album:0usNbLkckzIo34wUPehZdh,WJSN,spotify:artist:6hhqsQZhtp9hfaZhSd0VSD,2016-08-17,25,201205
16724,Teenager,spotify:track:4jXemfRCUAr64IggAK9xgv,7 for 7,spotify:album:5JWRkBw8zVc4AquZASqJ1Z,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2017-11-22,8,189378
16725,COFFEE SHOP,spotify:track:0kLqVP3BAWZuHMlgDlqar9,EXCUSE ME (Type-B),spotify:album:1QgDjw1MGZ9pAcCiKtcEcJ,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2014-09-03,0,220026
16726,어머님께 To Mother,spotify:track:4DRw26g8obnUsqKBJp6knP,Chapter 1,spotify:album:6kdfvDv547FBuXMfeVbKnh,god,spotify:artist:1nTCpd63NkuGGpCIbo4Ywl,1998-12-15,39,255840
16727,be with you.,spotify:track:1HNa8DIO1kLgI6L6ObvNEn,THE FACE,spotify:album:4ZNyTzXd57hAU87bb4yGCV,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2008-02-27,18,312640
16731,Nobody (Rainstone Remix) - Inst.,spotify:track:0DG0ILIyCPUA0tJeoT4Ywb,The Wonder Years - Trilogy,spotify:album:61KwS8kiAywHkZ7gp4asTE,Wonder Girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,2008-09-22,7,270626
16732,Let Us Stop (Remix),spotify:track:2P7coSY5tPRlCV0ESboY03,Opposite - Invisible Person,spotify:album:3Mzw0RUxo0cBN35JpzKwUl,Son Dam Bi,spotify:artist:3cCbcs6r1Lma7MfEjyfCGU,2012-03-05,2,197891
16739,Will You Be Alright,spotify:track:3gfhHE3bPkuKbPTIFqv6ib,"Hard to love, How to love",spotify:album:2x29rw7sHezje8lFwT1XCn,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2013-07-19,31,221544
16740,Shy Love,spotify:track:1f6rgBAUgJNDvi6H1krQ3Q,No.1 - The 2nd Album,spotify:album:4Se5tmG7Dc1WKJYr4o5gXz,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2002-01-04,13,218640
16741,이런 법이 어딨어,spotify:track:4SO1uf4B7Fb1PX6MW71LdZ,A`s Doll House,spotify:album:7LAxFe8bbiNDWWDtMTL0hC,AILEE,spotify:artist:3uGFTJ7JMllvhgGpumieHF,2013-07-12,24,221996
16742,BETTER TOGETHER,spotify:track:0FKmDbIY3F7VaL53kCSvGV,SOMEBODY ELSE,spotify:album:3xgxP4FnhtV4MIQXq8EOIk,SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,2012-01-18,3,216800
16746,"ONE SHOT, TWO SHOT",spotify:track:1tBLiuWyzKqGaEbITI4aye,"ONE SHOT, TWO SHOT",spotify:album:5YLTtEcUBfBLnGc4GlWF4G,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2018-02-21,33,210880
16747,Hanareteitemo,spotify:track:09iVHjgkxDOt1Shl4YFUxH,2PM AWARDS SELECTION,spotify:album:4uPhfXMc2bwi3FaB2wvwJa,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2018-09-27,6,283493
16749,Like a Cat,spotify:track:0RyIksLqgwFLj1BaeGaWJs,Like a Cat,spotify:album:7bO2l1eIfOzl7IDVMtvJNv,AOA,spotify:artist:54gWVQFHf8IIqbjxAoOarN,2015-02-25,21,223586
16752,今すぐここでKissを交わそうよ / 지금 여기서 키스하자,spotify:track:6JDCUmKaaJHWNM4U0jyQDl,24/7 (TWENTY FOUR/SEVEN),spotify:album:7o7pJKWt8DxE7H17rXrEaj,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2016-12-07,15,268657
16754,Shut up!!,spotify:track:2ZUrBRLYyMo5SJHA8z8lEg,BREAK TIME,spotify:album:2b9KWUiZayjQgc0HiC9uLr,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2010-10-04,31,192757
16755,What Should I Do,spotify:track:5wzxjnyHSVSaCoYwXGK7o0,Question,spotify:album:1Mo4AOooMubRQRm5sANJuE,CLC,spotify:artist:6QyO41KctzGc70mVaVnXQO,2015-05-28,26,228631
16759,Dolphin,spotify:track:3NfgdU9mbIVhcJF3XvC0c9,NONSTOP,spotify:album:7J8Kp48L7RdLkpjSVrO5PY,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2020-04-27,69,176773
16762,Lucky Days,spotify:track:0S5gASO0pXCozZiCw0V1p8,All My Love (Standard Edition),spotify:album:21CNe92CgEJLneD5NTFeOG,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2009,8,254920
16765,Myself More Than You,spotify:track:6Jme4ndPNOjrgv2bJ4jAa9,Korea Best Album 'Present',spotify:album:4uDQ7RBmZ9zTZpe8TcR6md,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2014-02-05,5,230853
16766,GRIWOE WOONDA,spotify:track:4oN114nzClwX7McFRit7nS,GHOST OST,spotify:album:2YN7saT6Ibk0k0Q80GDqfM,MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,2012-07-17,11,254066
16769,Bad Boy,spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,The Perfect Red Velvet - The 2nd Album Repackage,spotify:album:0OkJThJls8FO1lutMzMDJ0,Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,2018-01-29,72,210817
16770,NA.NA.NA.涙,spotify:track:699Ha1qP9mDY9tkaRtIAyd,Bridge the World,spotify:album:639mTWGqnCvPZ4KCXiQXHi,NU'EST,spotify:artist:1iQfn1B8V25iQoolQakyAZ,2015-11-18,15,239946
16772,Here We Are,spotify:track:2gcnRgVUNNsvrG8ovhLqyo,回:LABYRINTH,spotify:album:6FVK3km0FtSdGF4ZdWkrVH,GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,2020-02-03,45,207013
16775,The Lost Planet - Live,spotify:track:1MEYJqOVwuQ6CJ5Bo3ZoGk,EXOLOGY CHAPTER 1: THE LOST PLANET (Live),spotify:album:136KCj61s2rrtgqXlhw6kO,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2014-12-23,21,269800
16776,Traveler Glider,spotify:track:1CSHK8YM2D66lLLQwzWNIw,All My Love (Standard Edition),spotify:album:21CNe92CgEJLneD5NTFeOG,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2009,4,304626
16778,BE WELL,spotify:track:7Hn8D2wrlKgW15nfhExnFH,THE 20TH ANNIVERSARY,spotify:album:7AKNe7vxI0Z6CCyy7zaZ26,SECHSKIES,spotify:artist:6uRyNreOHUvWPNGnKfIo27,2017-04-28,9,251540
16780,The saddest thing in the world,spotify:track:5NJDQZlE4x08Ug7SeC7VtK,Forever,spotify:album:0fhag8yzhe4OszL5hSiKi4,Fin.K.L,spotify:artist:2aRLyjYp7WPr4EkjkI1gvS,2002-03-03,1,303720
16784,HO!,spotify:track:2OKKPfOLELlQeYu0gQDvZ7,Summer Nights,spotify:album:4JRX1T8VKbEMvTtnQXnLYM,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2018-07-09,32,189076
16788,Be my Baby,spotify:track:77zHCJ9fj6lmkSDgGTY63f,SF9 4th Mini Album [ MAMMA MIA! ],spotify:album:1sJh6MN85EcJAxnfRt6YvV,SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,2018-02-26,25,221139
16789,永遠〜Lasting heart〜,spotify:track:0Kalr3HQXascMuFsHZ0YTC,GENESIS OF 2PM,spotify:album:6pu7wPDVwPTvBDKOzZY5ul,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2014-01-29,2,201760
16791,Be OK,spotify:track:3TBZv1eEBGFUEzRoNRVnBh,&TWICE (Repackage),spotify:album:64Tvx7Ca3BjA4STHq1wFap,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2020-02-05,38,188840
16792,Waiting,spotify:track:4ShYyu3I9TqmMVUWXvejuj,Voice Of Xpression,spotify:album:7FwdlliH3RCXHOldAXERds,Baby VOX,spotify:artist:7H5LMtjHqkyH4U8dpLR4lo,1997-01-01,2,200253
16793,Deep in love,spotify:track:0DzB1tFmtrW5PU8tX9XijW,The Book of Us : Entropy,spotify:album:2vnlVtSs6PP1iKvcTWtX2h,DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,2019-10-22,51,227143
16794,Run - Alternative Mix,spotify:track:35M1UudRWoDWBfG6vvnKW4,Young Forever,spotify:album:7kVwWt1uAVSXK0YzQh7aF6,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2016-05-02,28,236413
16795,7월 7일 One Of These Nights - Piano Version,spotify:track:4dDfCz3oahKnPnAVttwYfJ,The Velvet - The 2nd Mini Album,spotify:album:2qgl7dAgslqL1w2l2wQhMA,Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,2016-03-17,41,245253
16798,holiday,spotify:track:3H81GLcmYiE0c4eJQUpznQ,colors,spotify:album:3AqH1WfKZFdM2UKUJ9lsdq,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2015-09-30,4,155866
16799,Look Here,spotify:track:5tHj7TuWS1h6GDU0Ajcm32,Dark & Wild,spotify:album:7FxxU3EP37uMsZf8FilkDR,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2014-08-20,55,218887
16800,Stop stop it,spotify:track:3e4suKFWEWjAohGHMMOGhE,Identify,spotify:album:4xeb1t85m9n7W2nWAKYfWh,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2015-09-09,19,197960
16801,Chuck,spotify:track:6fU1R0WeAjCtRypCWfW5rT,TRAVEL,spotify:album:5Q5ElZ8qttdf2GAaWGQ7jS,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2020-11-04,40,196533
16802,Hope It Won't Be Like This,spotify:track:5SMmvcUc1AVfMmuA12TM1m,Lie to Me OST,spotify:album:2yVp8v9adtW6ymPHyV2T0g,MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,2012-03-02,5,206083
16803,FREAKY SOUND,spotify:track:2qSvx3q7y2wBOydATpAnqY,UNLIMITED (TYPE-A),spotify:album:2pvJoZu3jbPe0s6WHEYDmm,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2017-06-28,1,212330
16805,Monday Blues,spotify:track:5SBdRRgdPz1gORCcpURhab,1st Album Part.A [Sunny Blues],spotify:album:3DCcmpTOmQ0YV3w9HLCCEN,Sunny Hill,spotify:artist:1ePYD8tMMM4Y8gbwi69vaf,2014-08-21,10,194208
16806,너란애,spotify:track:0LlEjs7prhtjmtO0w6h6Pi,9MUSES S/S EDITION,spotify:album:6OyLxKtUTZdLKSjEsR8LdP,9MUSES,spotify:artist:55tJwpPIz9BMrSLM45iEXX,2015-07-02,17,188180
16807,EVERYDAY - REMIX,spotify:track:14F65fKDbhbpd6iNsZqy5R,WE,spotify:album:1cxfi0rCA6ZaOvlNsLLtYs,WINNER,spotify:artist:5DuzBeOgFwViFcv00Q5PFb,2019-07-31,17,201088
16810,너로부터 (From U),spotify:track:1Nb3XOYjrxgLgtkKbRti9o,"Sexy, Free & Single - The 6th Album",spotify:album:6Vahfn7r72njRNOkrjOaZm,SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,2012-07-01,17,190705
16811,Party Monster,spotify:track:2nHx70Jw2Y6fVDSLdPFmZD,Galaxy of 2PM (Repackage),spotify:album:46OtnjA0g8ixLUEEErclOR,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2016-06-15,9,184533
16812,Still,spotify:track:1vwkdnPGCpneDQ2it0gSZW,Shoot Me : Youth Part 1,spotify:album:6yX7wmwbxtp9WSerXWqh82,DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,2018-06-26,19,251854
16813,Over The Sky,spotify:track:3HipXFuaoMBDFj0wldoWZF,Dystopia : The Tree of Language,spotify:album:2dC3hL63AjBSHpqCvH529e,DREAMCATCHER,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,2020-02-18,8,197760
16814,Egotistic,spotify:track:48vB3JVoLxY5Cz6AbDbaio,RED MOON,spotify:album:78AvfD4BuPqM2T5lIZS5gp,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2019-06-20,49,196017
