song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
love me right,spotify:track:1kFevEv3s7Gf6o5xSDR5DL,love me right - the 2nd album repackage,spotify:album:2tSO8aEYf5YvpwmvvrOWH7,exo,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,6/3/15,60,205128,0.00266,0.625,0.83,0.0,0.0,0.188,-2.33,1.0,0.0764,110.04,4.0,0.757
replay,spotify:track:1rp986nzkyAX1wFpxzbwlC,the shinee world - the first album,spotify:album:2aiM53N5DGm5VXnfjswpI7,shinee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,8/28/08,60,213826,0.17800000000000002,0.716,0.779,1.16e-06,1.0,0.16699999999999998,-2.2030000000000003,1.0,0.0805,99.977,4.0,0.59
breathe,spotify:track:6G4z9WbxyEeWdEQTfShACT,seoulite,spotify:album:2c41Flo2HQgy0A9P3xuSFf,leehi,spotify:artist:7cVZApDoQZpS447nHTsNqu,3/9/16,60,288915,0.8029999999999999,0.616,0.251,0.0,8.0,0.079,-8.454,1.0,0.038,123.802,4.0,0.35600000000000004
a supplementary story: you never walk alone,spotify:track:0rwNiysHvEWZWendzWyadr,you never walk alone,spotify:album:7LF4N7lvyDhrPBuCJ1rplJ,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2/13/17,60,156060,0.00596,0.695,0.903,0.0,8.0,0.0668,-4.788,1.0,0.152,127.99,4.0,0.59
piri,spotify:track:6vHyPhg8fgclBiY8QN68wp,the end of nightmare,spotify:album:02YL02Pjk6moxi5iuYsIPC,dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,2/13/19,60,206819,0.18,0.507,0.8690000000000001,0.0,2.0,0.474,-2.245,0.0,0.0594,170.043,4.0,0.507
ice age,spotify:track:1q2bu7PaEUUiFJYFsAiHiz,into the ice age,spotify:album:2N9Y7kFSctM8v4T4G2uYWo,mcnd,spotify:artist:59dDRtMe8DILtibke8FWLK,2/27/20,60,190773,0.0265,0.715,0.92,0.0,1.0,0.21100000000000002,-2.82,1.0,0.0975,142.89700000000002,4.0,0.736
blue flame,spotify:track:6DTeLNeutILDk51f5IZN7d,blue flame,spotify:album:4fjvLKlsbalQp5Z8gDpk4l,astro,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,11/20/19,60,194720,0.165,0.6,0.9,0.0,10.0,0.10099999999999999,-3.048,0.0,0.136,173.058,4.0,0.799
spark,spotify:track:49euWwcjQTzVCynY53tvH5,purpose - the 2nd album,spotify:album:0h6wCpdgpSOAbYDDYJVuwr,taeyeon,spotify:artist:3qNVuliS40BLgXGxhdBdqu,10/28/19,60,217926,0.193,0.7390000000000001,0.746,0.0,1.0,0.222,-4.534,0.0,0.0283,105.956,4.0,0.494
fever,spotify:track:7qDbAc6xMW07T7yyMnQqS8,gfriend the 7th mini album `fever season`,spotify:album:653wpLLPgri15mVNwJOTVR,gfriend,spotify:artist:0qlWcS66ohOIi0M8JZwPft,7/1/19,60,214293,0.20800000000000002,0.764,0.836,0.0,1.0,0.23399999999999999,-2.8680000000000003,1.0,0.0396,111.934,4.0,0.51
love me or leave me,spotify:track:7F9HWeJf4BTUzpj3B0CQKT,the book of us : the demon,spotify:album:3JX0hnu8b55RtbtEdUSYor,day6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,5/11/20,60,222765,0.00085,0.618,0.899,0.0,6.0,0.124,-3.364,0.0,0.0328,126.012,4.0,0.58
me,spotify:track:7w3mCZJZbfXzNebD5vktMI,me,spotify:album:3STCVlFXF9KGz3ATBo56a3,clc,spotify:artist:6QyO41KctzGc70mVaVnXQO,5/30/19,60,193253,0.022000000000000002,0.752,0.804,1.76e-05,11.0,0.0865,-3.512,0.0,0.0656,146.94299999999998,4.0,0.795
happy,spotify:track:459mRPsscVLMvVL59gr7EM,happy,spotify:album:1nPB6o7EjGvUORXlnioEPk,taeyeon,spotify:artist:3qNVuliS40BLgXGxhdBdqu,5/4/20,59,221000,0.215,0.753,0.645,0.0,5.0,0.201,-2.9130000000000003,1.0,0.0427,119.98200000000001,3.0,0.636
first love,spotify:track:3TVWi92dWPMVcKpXvX32UX,wings,spotify:album:17FnTn4P3Bkyf6mbNQDhhy,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,10/10/16,59,189795,0.36200000000000004,0.517,0.741,0.0,8.0,0.16399999999999998,-5.997000000000001,0.0,0.32299999999999995,86.52600000000001,4.0,0.672
movie star,spotify:track:65pVi11JqwSZqUuYAqLP36,"hello chapter 1: hello, stranger",spotify:album:73Jw9dKwFV1kF62JFUls3V,cix,spotify:artist:1lHfzEkKmmvdVDDDLKkcsd,7/23/19,59,210506,0.107,0.718,0.89,0.0,3.0,0.462,-3.798,0.0,0.0553,111.96700000000001,4.0,0.741
be in love,spotify:track:4arN86u5stNI1axzs27pAr,not shy,spotify:album:0aqu2V5ohKHVfWqVFE7Ila,itzy,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,8/17/20,59,200033,0.0299,0.77,0.711,7.070000000000001e-05,7.0,0.0781,-5.446000000000001,1.0,0.0624,95.023,4.0,0.618
butterfly,spotify:track:1GxGLSKW0HxYkvUJH8OVRd,the most beautiful moment in life: young forever,spotify:album:7qvA0kf1dkmR1As2gOnBPn,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,5/2/16,59,240090,0.0107,0.441,0.747,0.0,6.0,0.10099999999999999,-4.583,1.0,0.0498,149.77100000000002,4.0,0.278
dynamite - poolside remix,spotify:track:2JZPlXE8c0oLZoCsqFFmgo,dynamite (daytime version),spotify:album:6K4chJALBBMYmXjwgvqahx,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,8/28/20,59,182591,0.0089,0.6859999999999999,0.877,0.000869,1.0,0.20800000000000002,-4.854,0.0,0.14300000000000002,123.91,4.0,0.406
dynamite - retro remix,spotify:track:4xeOxHpKth9IdzNNIZnzhX,dynamite (nighttime version),spotify:album:3qIVLJciUAM589Lb5aPEYn,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,9/18/20,59,208404,0.0659,0.647,0.915,0.0,4.0,0.327,-2.031,1.0,0.14800000000000002,113.936,4.0,0.7759999999999999
hit,spotify:track:7fMr8hvwXVWO36ZD24HBeR,an ode,spotify:album:4btxaakgIaE1AkXqpReLwd,seventeen,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,9/16/19,59,203506,0.0861,0.616,0.9079999999999999,0.0,9.0,0.129,-3.97,0.0,0.26,130.048,4.0,0.6579999999999999
for you,spotify:track:2offgVA6h500KKIvUYU5kP,youth,spotify:album:442zUwKHCTO47XPF7cUSqY,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,9/7/16,59,284586,0.44,0.5479999999999999,0.809,0.0,4.0,0.102,-4.533,1.0,0.185,165.892,4.0,0.574
hold me tight,spotify:track:08eReCl8B3bV1GA247IGc2,the most beautiful moment in life pt.1,spotify:album:0Gv6nwfgk6Cy62j0GGITQc,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,4/29/15,59,274991,0.0511,0.631,0.728,0.0,6.0,0.171,-5.111000000000001,1.0,0.284,139.977,4.0,0.395
afraid,spotify:track:4IIzisEAQJ0pDkvHChn9O4,the book of us : the demon,spotify:album:3JX0hnu8b55RtbtEdUSYor,day6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,5/11/20,59,212878,0.0616,0.502,0.7170000000000001,0.0,6.0,0.13,-3.668,1.0,0.0314,159.875,4.0,0.268
interlude: wings,spotify:track:6xtjXO1EbKNLMIEGZQU3Fv,wings,spotify:album:17FnTn4P3Bkyf6mbNQDhhy,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,10/10/16,59,144313,0.0102,0.638,0.851,0.0,11.0,0.114,-3.042,0.0,0.0662,125.0,4.0,0.6
snap shoot,spotify:track:6Ow2fTmMI6T7LeOUznHBAm,an ode,spotify:album:4btxaakgIaE1AkXqpReLwd,seventeen,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,9/16/19,59,175826,0.239,0.63,0.835,0.0,6.0,0.273,-2.9210000000000003,0.0,0.0996,167.989,4.0,0.8170000000000001
victory song,spotify:track:6zvxOpyfvj2HH9iciFS0Px,clé 1 : miroh,spotify:album:79Bjt5oUy1183RJw1bJyF5,stray kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,3/25/19,59,196384,0.00426,0.757,0.7340000000000001,0.0,7.0,0.183,-4.535,1.0,0.0783,103.046,4.0,0.499
mama,spotify:track:5U1XqpEGLeDd48dDFNqQEC,wings,spotify:album:17FnTn4P3Bkyf6mbNQDhhy,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,10/10/16,59,212275,0.000226,0.544,0.7390000000000001,2.14e-05,5.0,0.0816,-4.8180000000000005,0.0,0.23199999999999998,185.81,4.0,0.467
"win - ""the god of highschool"" ed",spotify:track:7apQPgVEiRpAIFe8VaeB7h,"win (""the god of highschool"" ed)",spotify:album:3Nc5br1HThZq5XrCI802gX,cix,spotify:artist:1lHfzEkKmmvdVDDDLKkcsd,7/7/20,59,205173,0.0979,0.616,0.66,0.0,1.0,0.109,-3.6289999999999996,0.0,0.0322,100.889,4.0,0.40299999999999997
fireflies (the official song of the world scout foundation),spotify:track:1F9FQp9dnnQWTkaK6Nzm1W,fireflies (the official song of the world scout foundation),spotify:album:6MYKofPnqIdjfznGSopzCi,nct dream,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,7/15/19,59,200973,0.00253,0.7440000000000001,0.674,0.0,1.0,0.201,-3.736,1.0,0.15,127.941,4.0,0.73
without you,spotify:track:78DVHbAahuQF56gOC4GnuN,nct 2018 empathy,spotify:album:3KAJvo62RNQEtXwIyB5rzX,nct,spotify:artist:48eO052eSDcn8aTxiv6QaG,3/14/18,59,205533,0.0428,0.578,0.9420000000000001,0.0,2.0,0.0833,-1.693,1.0,0.0556,127.835,4.0,0.53
make me go,spotify:track:6caS9LrdquWAfGeAmjqt1t,more & more,spotify:album:5KsduuDNWzt65TaHzmtciv,twice,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,6/1/20,59,186706,0.00539,0.818,0.633,0.0017399999999999998,7.0,0.0446,-3.145,1.0,0.0611,111.51700000000001,4.0,0.8140000000000001
another day,spotify:track:01UPzueYKNIRn4R9l5neB5,go live,spotify:album:7B3Rmyws1KcAxQfYPoInEZ,stray kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,6/17/20,59,166968,0.42200000000000004,0.848,0.45299999999999996,3.6700000000000004e-05,2.0,0.33299999999999996,-10.234,0.0,0.126,94.991,4.0,0.54
all night,spotify:track:6UheGr5tu8pF8CRYcWxmTW,all light,spotify:album:7BxCYexXYAyXlMc6IVOMz5,astro,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,1/16/19,59,223745,0.23399999999999999,0.573,0.77,0.0,11.0,0.11,-4.622,0.0,0.18600000000000003,150.065,4.0,0.5760000000000001
blueprint,spotify:track:560TR1d15nGMXufjbt5tys,go live,spotify:album:7B3Rmyws1KcAxQfYPoInEZ,stray kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,6/17/20,59,251300,0.0591,0.7440000000000001,0.77,0.0,7.0,0.287,-4.54,1.0,0.0599,109.977,4.0,0.606
horizon,spotify:track:7aq8t9D82PJuqH7TFT4W6O,treasure epilogue : action to answer,spotify:album:3TTkDOcSzRQCvGMT7VmmPE,ateez,spotify:artist:68KmkJeZGfwe1OUaivBa2L,1/6/20,59,191720,0.00633,0.596,0.9109999999999999,0.0,1.0,0.4,-2.377,1.0,0.0538,130.06799999999998,4.0,0.23199999999999998
mixtape : on track,spotify:track:0exBaw5BGLf2MP4MIO0yOh,go live,spotify:album:7B3Rmyws1KcAxQfYPoInEZ,stray kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,6/17/20,59,208143,0.17800000000000002,0.441,0.7609999999999999,0.0,1.0,0.523,-3.472,1.0,0.1,171.28799999999998,3.0,0.615
phobia,spotify:track:6m8vPz16wTojmAnVgdWtls,go live,spotify:album:7B3Rmyws1KcAxQfYPoInEZ,stray kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,6/17/20,59,212618,0.0491,0.6809999999999999,0.9229999999999999,0.0,1.0,0.0769,-3.387,1.0,0.042,141.996,4.0,0.551
waves (feat. simon dominic & jamie),spotify:track:6fXesHsuCFf80vYzDP26J5,waves (feat. simon dominic & jamie),spotify:album:5ZwfFVBuxVS2lbbDR8vtDk,kang daniel,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,7/27/20,59,164920,0.0854,0.8320000000000001,0.8290000000000001,1.64e-05,2.0,0.105,-3.4610000000000003,1.0,0.0821,107.012,4.0,0.555
your light,spotify:track:0NJQUkvJT9PY8TMIRPq1oA,your light (live on),spotify:album:5xHrhwZ4ufLSUVXUcW05yX,tomorrow x together,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,11/24/20,59,217893,0.0935,0.7490000000000001,0.9309999999999999,0.0,1.0,0.0542,-2.6710000000000003,0.0,0.0484,110.993,4.0,0.848
miss right,spotify:track:6WAKgjqoVT0nwPkfL04HBl,skool luv affair (special edition),spotify:album:74mP0wS6SgwNWipY1nKUB9,bts,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,5/14/14,59,241374,0.371,0.721,0.835,0.0,1.0,0.0765,-4.926,1.0,0.21100000000000002,92.97,4.0,0.855
dramarama,spotify:track:1BSncOsSJPQkpl29QM0ipj,the code,spotify:album:4NJpBKY4XJbRLAsbbeIzyJ,monsta x,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,11/7/17,59,186295,0.135,0.5710000000000001,0.779,0.0,8.0,0.20199999999999999,-2.864,1.0,0.111,186.15400000000002,4.0,0.261
get cool,spotify:track:3LAHbEBvDfj38gcUTA8bS7,i am you,spotify:album:51qHHvrptoKt4XsDLacc4w,stray kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,10/22/18,59,194758,0.0893,0.804,0.8540000000000001,0.0,2.0,0.27,-4.194,1.0,0.0915,151.955,4.0,0.9
chewing gum,spotify:track:1oacrRLAurXf6ylXFhF2YT,chewing gum,spotify:album:53wPhgvCnPI6QMvF7SABkX,nct dream,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,8/27/16,59,197462,0.113,0.774,0.8,0.0,3.0,0.0782,-3.426,0.0,0.0472,103.977,4.0,0.9309999999999999
quiet down,spotify:track:3l8JuoE2LHb7hiFo7lKrkh,reload,spotify:album:1V5ilz8ghPl1PZJA1hbw3r,nct dream,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,4/29/20,59,188400,0.374,0.6970000000000001,0.868,0.0,0.0,0.124,-4.575,1.0,0.057,145.961,4.0,0.546
smile flower,spotify:track:054sQZ2qmw0Ya7N0XSxl3j,seventeen 3rd mini album ’going seventeen’,spotify:album:3wXGFboFgcK9ezbPuSrKk9,seventeen,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,12/5/16,59,232394,0.831,0.5670000000000001,0.368,0.0,1.0,0.142,-7.392,1.0,0.0342,143.93,4.0,0.364
friday (feat.jang yi-jeong of history),spotify:track:0GsRx0gPft6RmijIwMsKmG,modern times ? epilogue,spotify:album:56MqewtCUq5bplrqEYTVL0,iu,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,12/20/13,59,217155,0.56,0.693,0.529,0.0,9.0,0.111,-4.819,1.0,0.0539,80.02600000000001,4.0,0.555
who u are,spotify:track:6C9dV3oVFBYZ3CShCU300P,magenta,spotify:album:7L2jDMk6IZChhMxPdJMJ6i,kang daniel,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,8/3/20,59,202160,0.102,0.7390000000000001,0.9179999999999999,0.0,11.0,0.0901,-1.6219999999999999,0.0,0.0704,108.03200000000001,4.0,0.47600000000000003
goblin (favorite boys),spotify:track:0QTx81gggSfDhmmdjpCfrT,hjzm : the butterfly phantasy,spotify:album:7kSTVSMfL0zGGylNn0vgdo,a.c.e,spotify:artist:25KT93FeotUTHC1dbLasxi,9/2/20,59,215363,0.0162,0.35100000000000003,0.8809999999999999,0.0,11.0,0.43,-3.66,0.0,0.265,202.248,4.0,0.665
candle light,spotify:track:6nUpdTLUSel3Zp6lhHZRbX,candle light - sm station,spotify:album:077Bz6P3dTrhGjYx2vF0yY,nct dream,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,12/27/18,59,236536,0.0287,0.556,0.8190000000000001,0.0,8.0,0.125,-4.869,1.0,0.0541,92.934,4.0,0.28600000000000003
no air,spotify:track:0mve4vxmwumqI6gnw7euma,the boyz 3rd mini album [the only],spotify:album:0OQZQq2066KZgauv3M24CK,the boyz,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,11/29/18,59,244089,0.0871,0.733,0.8590000000000001,0.0,11.0,0.121,-3.773,0.0,0.0434,102.025,4.0,0.396
mayday,spotify:track:1B2RpehnyzlUtMbSuCumDe,mayday,spotify:album:2xKp8YTCZl0nHcx8l4u2C2,victon,spotify:artist:0ziR2zN0NFcB4x1G3P8cW3,6/2/20,59,192720,0.198,0.632,0.679,0.0,1.0,0.0992,-4.313,0.0,0.0428,128.136,4.0,0.406
knock,spotify:track:1vfk4cnwq5IuGtkd4weoah,gateway,spotify:album:5mSkyxRRofx2WkVaij09sW,astro,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,5/4/20,59,193186,0.271,0.61,0.894,0.0,5.0,0.177,-1.838,1.0,0.0495,97.06299999999999,4.0,0.703
magnetic,spotify:track:4ZtiN13yPgoDtQB8TkIrv1,magnetic,spotify:album:7p7sMoHzbLumNCUaW2mRIu,monsta x,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,12/20/19,59,186573,0.040999999999999995,0.8390000000000001,0.6509999999999999,1.98e-05,5.0,0.0701,-4.709,0.0,0.0479,110.99600000000001,4.0,0.6829999999999999
night view,spotify:track:0cCodghRuNyt6AOtz46y5L,fatal love,spotify:album:3x2BuKhzRIRjU4jm1WxFo3,monsta x,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,11/2/20,59,189306,0.349,0.7090000000000001,0.813,0.0,6.0,0.292,-4.19,0.0,0.0783,109.99600000000001,4.0,0.381
miracles in december,spotify:track:7HrCnwDvbtCKSZtpNDmII9,miracles in december,spotify:album:7xKAWXGHTlXovWpEVu1csM,exo,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,12/9/13,59,273287,0.677,0.5870000000000001,0.314,0.0,8.0,0.13699999999999998,-7.62,1.0,0.0313,119.79700000000001,4.0,0.21100000000000002
getting closer,spotify:track:1w7Xbv3It3oI7dz4OrKazn,seventeen 6th mini album 'you made my dawn',spotify:album:1Or4crj0DlitdTRp36TjnT,seventeen,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,1/21/19,59,183580,0.0416,0.64,0.932,0.0,11.0,0.10099999999999999,-4.138,0.0,0.12300000000000001,159.92,4.0,0.2
nobody else,spotify:track:68qPGupXKOqzykZVJrWEpe,fatal love,spotify:album:3x2BuKhzRIRjU4jm1WxFo3,monsta x,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,11/2/20,59,182213,0.0531,0.599,0.774,0.0,4.0,0.126,-3.5860000000000003,0.0,0.109,139.72799999999998,4.0,0.35600000000000004
savage,spotify:track:1ORdoHKOgLdfQM6oNaYAUZ,under cover : the mad squad,spotify:album:2vPS5jNTrZKc6Qx7TTvPpD,a.c.e,spotify:artist:25KT93FeotUTHC1dbLasxi,10/29/19,59,207243,0.0132,0.59,0.903,0.0,7.0,0.11199999999999999,-2.585,1.0,0.0621,160.08,4.0,0.733
superhuman,spotify:track:4baWaXmm0BFFT3Qe3uSvs9,nct #127 we are superhuman - the 4th mini album,spotify:album:3Xv60ja2pLxH3Wk0x0JIWT,nct 127,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,5/24/19,59,237853,0.0438,0.679,0.797,0.0,2.0,0.0748,-4.627,1.0,0.33799999999999997,117.01799999999999,4.0,0.609
utopia,spotify:track:3OnnEFB9kauV7O20nOCWpg,treasure ep.3: one to all,spotify:album:4Y8cigF15iNUSV1dhlQqRg,ateez,spotify:artist:68KmkJeZGfwe1OUaivBa2L,6/10/19,59,239066,0.00464,0.6679999999999999,0.6859999999999999,0.0,1.0,0.342,-5.162000000000001,0.0,0.0335,116.029,4.0,0.54
physical (dua lipa feat. hwa sa),spotify:track:23jEeXRyrjFbfs2Q8tBwdI,physical (feat. hwa sa),spotify:album:6apIJi4hf7U6cBOFwIqq1b,hwa sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,1/28/20,59,193696,0.0288,0.6609999999999999,0.873,0.00164,0.0,0.136,-3.333,1.0,0.0482,146.94299999999998,4.0,0.687
chuck,spotify:track:4LfmJgyInGg96Kaue1ceGZ,travel,spotify:album:3xje7wSW2xwQx2GNJ5cfNu,mamamoo,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,11/3/20,59,196533,0.292,0.8420000000000001,0.6609999999999999,1.22e-06,10.0,0.125,-3.392,0.0,0.129,109.985,4.0,0.812
never ever,spotify:track:4tzkSoh450XnimhNWVmBhg,flight log : arrival,spotify:album:4jMq9hcatjFMJlPb4IpoI5,got7,spotify:artist:6nfDaffa50mKtEOwR8g4df,3/13/17,59,194407,0.266,0.794,0.835,0.0,5.0,0.0979,-2.043,0.0,0.0961,101.039,4.0,0.7709999999999999
lit,spotify:track:5UX7u7znDeHnDa3iynEhcm,fly with us,spotify:album:4E1nBUhsXon5tMtyq3l3CB,oneus,spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9,9/30/19,59,229906,0.18600000000000003,0.772,0.8590000000000001,0.0,11.0,0.309,-3.273,0.0,0.0679,131.976,4.0,0.845
a song written easily,spotify:track:5KqOPtE8nhYtgcXzrIt6N0,in its time,spotify:album:3uMb3hF3aAlK7wPU4w8o9D,oneus,spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9,3/24/20,59,213293,0.147,0.696,0.843,0.0,1.0,0.10300000000000001,-2.397,0.0,0.0588,98.01,4.0,0.6779999999999999
니가 하면 if you do,spotify:track:72HYwYmfl6Y8AzbJO0z6vB,mad winter edition,spotify:album:3D4sDxSTwqNnsyYlI3ueb4,got7,spotify:artist:6nfDaffa50mKtEOwR8g4df,11/23/15,59,210834,0.0557,0.6920000000000001,0.8859999999999999,0.0,8.0,0.217,-1.642,1.0,0.0766,129.957,4.0,0.757
to the beat,spotify:track:3c8UznwIeQjux7OWT0Wa0s,zero : fever part.1,spotify:album:01IFxHiVOY6uf3vUFVXEoI,ateez,spotify:artist:68KmkJeZGfwe1OUaivBa2L,7/29/20,59,181880,0.10800000000000001,0.774,0.9259999999999999,0.0,1.0,0.301,-2.9730000000000003,0.0,0.218,74.979,4.0,0.8640000000000001
rough,spotify:track:3CVeGXpoPKJQ9JuhPp3mpL,snowflake,spotify:album:0COnSwFb5qOhABUyWNw6Kp,gfriend,spotify:artist:0qlWcS66ohOIi0M8JZwPft,1/25/16,59,209104,0.152,0.613,0.912,0.0,8.0,0.111,-2.464,1.0,0.0366,112.005,4.0,0.7340000000000001
summer hate (zico feat. rain),spotify:track:0t3Jr6FABrKYLxGgdbco3f,random box,spotify:album:51ea2XXI3WLPs5Vs0ou5a8,rain,spotify:artist:5L4EafeXwZ0stGuPtGr5Tz,7/1/20,59,184626,0.026000000000000002,0.792,0.743,0.0,1.0,0.0631,-3.8169999999999997,1.0,0.0801,136.993,4.0,0.835
hobgoblin,spotify:track:2pSOUHBQXkN3fS2TAJHhfR,crystyle,spotify:album:74VP5VvY2CISEqfEkH9Wuc,clc,spotify:artist:6QyO41KctzGc70mVaVnXQO,1/17/17,59,210478,0.0194,0.621,0.873,0.0,11.0,0.488,-2.888,0.0,0.10300000000000001,169.91,4.0,0.401
갈증,spotify:track:0qgeQ8XdmXbqTGiyre27zb,fatal love,spotify:album:3x2BuKhzRIRjU4jm1WxFo3,monsta x,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,11/2/20,59,238613,0.14800000000000002,0.7170000000000001,0.759,0.0,4.0,0.243,-4.67,0.0,0.1,106.023,4.0,0.384
make a wish (birthday song),spotify:track:13gE0xR1FrVXpUiorU6Szw,nct resonance pt. 2 - the 2nd album,spotify:album:3Bd1xSHPmhIEH97idB634s,nct,spotify:artist:48eO052eSDcn8aTxiv6QaG,11/23/20,59,229413,0.0679,0.7290000000000001,0.794,0.0,8.0,0.0571,-2.294,1.0,0.126,100.97399999999999,4.0,0.6779999999999999
voice,spotify:track:3RIBc0xd2STgLZKwzGskH7,[12:00],spotify:album:0AfLJ1yEWYlFPabxu1kmht,loona,spotify:artist:52zMTJCKluDlFwMQWmccY7,10/19/20,59,198186,0.0542,0.7090000000000001,0.9209999999999999,0.00415,6.0,0.0575,-1.9080000000000001,0.0,0.0548,158.077,4.0,0.912
rbb (really bad boy),spotify:track:4xjVP2Vogo0C72o6Nevq0W,rbb - the 5th mini album,spotify:album:7rNIvLwIpB2mwOzk20iqIl,red velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,11/30/18,59,188785,0.012,0.7190000000000001,0.85,0.000239,2.0,0.114,-3.2289999999999996,1.0,0.0317,150.059,4.0,0.36700000000000005
poison,spotify:track:5t9w5O8sLvbB7hwfyzNXi5,dye,spotify:album:5lX6uJNNwzEZU7TF1RyAdT,got7,spotify:artist:6nfDaffa50mKtEOwR8g4df,4/20/20,59,175602,0.0205,0.8270000000000001,0.7440000000000001,5.32e-06,9.0,0.0974,-4.523,0.0,0.0392,99.99700000000001,4.0,0.254
hero,spotify:track:6gorwqDJ7bsdCHcVs5uS9u,rush,spotify:album:0ESTAnvX2zjMBxzesNAiR7,monsta x,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,9/7/15,59,231951,0.0754,0.6829999999999999,0.893,0.0,5.0,0.226,-3.0860000000000003,0.0,0.162,146.082,4.0,0.909
flash,spotify:track:1q3C6brbmRrULTyo2mseKF,quantum leap,spotify:album:09sGMSeeP4bZQOCTpgKGX8,x1,spotify:artist:6C4irZ60X8G7UimMRQiCcg,8/27/19,59,211320,0.028999999999999998,0.674,0.91,0.0,7.0,0.342,-2.898,0.0,0.0594,132.04,4.0,0.599
to be or not to be,spotify:track:2KGUQQwqIBTDKrHeR85Ahp,lived,spotify:album:0mSy6jNUnvlE1xiUFbx8Dm,oneus,spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9,8/19/20,59,227440,0.0242,0.47600000000000003,0.8270000000000001,0.0,1.0,0.349,-2.907,0.0,0.10099999999999999,115.12299999999999,4.0,0.44799999999999995
lo siento,spotify:track:2VVqxQhALecXvaArlZSVXr,replay - the 8th repackage album,spotify:album:5uxH9so2Yrmi6nLClUZJkv,super junior,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,4/12/18,59,226183,0.0705,0.746,0.738,0.0,9.0,0.043,-3.67,1.0,0.207,94.80799999999999,4.0,0.63
you can't hold my heart,spotify:track:6nxOW44RKSH3OBw6ZP8yuZ,all about luv,spotify:album:2O5KXxROQOR8WOdB8fgTCp,monsta x,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2/13/20,59,181111,0.102,0.81,0.574,5.41e-06,0.0,0.08,-5.038,1.0,0.0326,134.001,4.0,0.42200000000000004
