,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
3767,Every Little Thing,spotify:track:2WbMYz8StiISBavhWsXGnA,SPRING,spotify:album:0HtbFp1B1WrbUr9mcBrAhN,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2016-05-04,29,256980
68,Love Yourself,spotify:track:5EcmSX3iRyxM1yFzdwPmse,It’s okay to be sensitive 2 OST Part.1,spotify:album:6SUOe1xLoxcshNbsknLnxL,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2019-02-06,29,175921
4761,ROCKnROLLbaby,spotify:track:0cXtFYK4g2n5MjJuTfV8HO,PSY 7TH ALBUM,spotify:album:1aHmoh8Iog2xqwVk9A77yc,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2015-12-01,29,256221
2766,Fool For Love,spotify:track:6uu9oJsRfFQfhFp2BxMucP,First Love,spotify:album:74thqvuyVQfosFffvKx2uo,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2013-03-28,29,245286
5971,BLACK - JPN,spotify:track:2Ub2hha51JJ1FFKpNzDMYH,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,29,205520
5052,One-Sided Love,spotify:track:3D37MXSt6srzIR4nhopEoE,First Love,spotify:album:74thqvuyVQfosFffvKx2uo,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2013-03-28,29,232729
4768,A Talk,spotify:track:3LhzNNohNcHfnR36wjKP1M,A Talk,spotify:album:78Ei6os3WDar0sgVlGz0yJ,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2014-07-28,29,79516
4800,I'm OK,spotify:track:0rHnkLIGf54WbwMW6cyVoP,My Voice - The 1st Album,spotify:album:6DlCl3hBP1Gwhn0tgitGfN,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2017-02-28,29,214594
3800,In The Fall (Inst.),spotify:track:63ytZlqFsawdgczguNeDGo,Hwa:telier,spotify:album:20xEJwUlmfoSLoK5AhEucL,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2019-10-11,29,206280
4899,Drive,spotify:track:2XRtch5zKJYE567bW7xpHu,Fe's 10th - Preview,spotify:album:7piDKcKhxVI2XFkCse85rl,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2019-05-23,28,214280
4843,You're My,spotify:track:0PEMMKw7j1tsS7U4lcTjqR,Solar,spotify:album:2rV8MCYJTfvuvXHZsBH12Z,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-07-01,28,169253
601,Because,spotify:track:6D7LEqbDyCC9FGtXZZ79Dw,First Love,spotify:album:74thqvuyVQfosFffvKx2uo,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2013-03-28,28,257853
93,Apple (feat.Jay Park),spotify:track:13o6TmqhYoAy9V0hnIEpgt,Hawwah,spotify:album:1fghVqJ812j2fqPYrSFd0Q,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2015-03-12,28,183419
1416,Fresh air,spotify:track:7vkWgSY9fbSihBe1yWSf8j,Fresh air,spotify:album:4h0hbicaci15UzicGNmwY6,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2020-10-26,28,133986
5545,Runaway,spotify:track:34kdVe4qvMvWBZ5ZMbUDBJ,COUP D'ETAT,spotify:album:7K8twkW7PyQJKbLVREH3PW,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-05,28,201061
4659,Eraser,spotify:track:3XIsWkK1ikLjfPp4cpLXiv,My Voice - The 1st Album,spotify:album:6DlCl3hBP1Gwhn0tgitGfN,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2017-02-28,28,174649
5778,어느 째즈바...,spotify:track:1u2GIyfP9dKfkpLiCsYNJx,NEW SENSATION,spotify:album:42TDA9jm3vXiUbc2FIWrVD,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1996-01-01,28,253257
5498,그 이름 (Inst.),spotify:track:2cKClqoKLVP4yurJAgYPyq,"Who Are You : School 2015 (Original Television Soundtrack), Pt. 6",spotify:album:5ADJR3QeF3CARr1J0BTllF,JONGHYUN,spotify:artist:5rGgflnIpRNizTCozbYBuY,2015-06-01,28,217681
5476,Dream,spotify:track:1iiCrEIlzwT1yAJZtAD9qi,First Love,spotify:album:74thqvuyVQfosFffvKx2uo,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2013-03-28,28,290011
994,Annayatsu,spotify:track:3ABbq44lsSl31kgcE8Ji7L,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,28,201453
2728,Take It Slow,spotify:track:1QbbAZG3LZ8xYsW04INy1c,Solar,spotify:album:2rV8MCYJTfvuvXHZsBH12Z,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-07-01,28,260773
1313,LAST SCENE,spotify:track:278BUgs7ByT3SbleTcmh7j,PSY 8th 4X2=8,spotify:album:5AtBwO35tOSWvxS4nFWHAi,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2017-05-10,28,251145
5274,Turn It Up,spotify:track:02L48nV0vwTuXl9bLIlMFn,First Love,spotify:album:74thqvuyVQfosFffvKx2uo,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2013-03-28,28,107551
1689,I Do I Do,spotify:track:5YubUaZeXNnGElsmbdLyJb,Perfume (KBS 2TV Drama) OST Part.8,spotify:album:7ytHttqe8psh1j0RDwd7Bi,Park Bom,spotify:artist:3uHb6dRazmcaT15bMexUtt,2019-07-01,27,236438
5411,All with You (Inst.),spotify:track:6CJbMoa2AmXnnjwGMxe1zh,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 5",spotify:album:4Vya3kxqlogdf46anL8rut,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2016-09-13,27,233939
3090,Get Ya`,spotify:track:7nUxEJdRwUy2KSTxzO2zYM,Dark Angel,spotify:album:7kJuyUX2RDCkQG3aYSt2LD,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2006-02-09,27,214386
2241,아름다워 (BODY),spotify:track:6kSoXPg7yhpvgiXuoqRJSF,RISE,spotify:album:1Y9so4jq4t4taAHu0VdKX3,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2014-06-03,27,190673
2378,Am I Strange,spotify:track:7zQ3WUdHHU7ORMo7oCrjei,First Love,spotify:album:74thqvuyVQfosFffvKx2uo,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2013-03-28,27,215841
1702,한마디 Your Voice,spotify:track:06uYk3KPsaZ5Rd4zOUoSTQ,한마디 Your Voice - SM STATION,spotify:album:0NrtpwYfJ1AiScsfXbELfU,JONGHYUN,spotify:artist:5rGgflnIpRNizTCozbYBuY,2016-03-18,27,261439
5884,week,spotify:track:238kglYyz9oWU5f436NPB9,Hands on Me,spotify:album:6RK3Y2SOZef8WWvopYB6Dn,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2017-06-07,27,202547
4030,Be With You (Inst.),spotify:track:0ng8rPqQpWCre3OiVdDwIX,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 12",spotify:album:64rRqNRtmidUNpKFJcNFEz,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2016-10-11,27,185200
3131,Idea,spotify:track:5uPAU2XvEgXv9ijBBYmEQF,PLAY,spotify:album:1eu07xRE0vQfN5et0Y3DAy,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2014-04-07,27,199941
1116,Straight Up,spotify:track:0Rne9W9aSoVYl520FvfS30,Melting,spotify:album:3VeAhTrnrIzZTJ6qEsByAg,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2012-10-21,26,174080
734,You Do (Outro),spotify:track:0sZgtDPYoG82f0bfr0TGGw,COUP D'ETAT,spotify:album:7K8twkW7PyQJKbLVREH3PW,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-05,26,157871
4327,Downtown,spotify:track:1HVlIvJ0FyvUYf9KARjTkT,Bubble Pop!,spotify:album:3ejtzmi1xzQMl8JtJruZPp,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2011-07-05,26,203258
4874,Intro (RISE),spotify:track:6J0mtwueFaEL0bmxuHEYI0,RISE,spotify:album:1Y9so4jq4t4taAHu0VdKX3,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2014-06-03,26,105255
3107,My Love (Inst.),spotify:track:4bv5KV4XdwdSQ96sx52Dyi,Dr. Romantic 2 OST Part.8,spotify:album:2DrdSTXRKyA9C4QAZfaVoa,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2020-02-04,26,220838
4774,Like A Star,spotify:track:4MF42iCPCQufWDdf9J2Atf,Like A Star,spotify:album:59c9J6eGlumdx29qLhvYyw,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2010-11-17,26,237221
4344,Truth or Dare,spotify:track:3DVBfxR4ZzBMu7R1Mddbr8,Truth or Dare,spotify:album:0piskRApt5KdcJCjsuBN6t,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2014-02-06,26,216006
2,Father,spotify:track:67GqQCeymrQlNkciuANkuV,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,26,208546
2399,YOU KNOW ME,spotify:track:7uuBClYwXQspm0aQWBVNF0,WINTER,spotify:album:0xrAlQfw3MZ5QGhw2NptQt,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2017-01-03,26,181371
1561,BOMB,spotify:track:0w1DMNfgV1YAdr2bJ0nIWn,PSY 8th 4X2=8,spotify:album:5AtBwO35tOSWvxS4nFWHAi,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2017-05-10,26,173577
619,Snow in this year,spotify:track:6EU0SM0mu6U1QIO6uSodRd,오 마이 금비 (Original Television Soundtrack) Part. 6,spotify:album:1yMpwE5HaqJFzbOsm1Ighh,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2016-12-28,26,176326
1857,How's this,spotify:track:32qD75gDx8PlHC2K8LGHZk,A'wesome,spotify:album:4trsLth1kHrkcf7V9rTeIB,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2016-08-01,26,199210
4137,LALALAY 날라리,spotify:track:0wqdresTib8pJkrpKK1nmF,LALALAY 날라리,spotify:album:7qmsar8kXnwi8k6OCTNoj5,SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,2019-08-27,26,174880
1050,Dream,spotify:track:2FNOqrwVM0FdXUfroQxYgk,PSY 7TH ALBUM,spotify:album:1aHmoh8Iog2xqwVk9A77yc,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2015-12-01,26,196897
4915,RINGA LINGA,spotify:track:32SSx7dPP3PdR9mxYMh3WD,RISE [+ SOLAR & HOT],spotify:album:2Z80u1PO03Jk4eUccBUR90,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2014-08-13,26,228573
3229,1AM - JPN,spotify:track:2JfNx058GzrXhNDybDpOPO,1AM,spotify:album:1ohX3pW1c24JvsYDlnYW8o,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2014-08-13,25,192733
4300,Sweet Dream,spotify:track:3afBFexT87kpJnsD1nbWyF,우리 옆집에 EXO가 산다 (EXO NEXT DOOR) OST,spotify:album:5r1LKUMNugaBQcHow1pNuc,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,2015-04-22,25,235093
6486,RIDE,spotify:track:4PBr1wStrak7aWJkUKvbUl,WHITE NIGHT,spotify:album:4AE3KNhHuzlTURK6c77eaR,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2017-08-16,25,193500
3509,NILIRIA - G-Dragon Version,spotify:track:3lLFAlgTMNJdXEl9bhkowL,COUP D'ETAT,spotify:album:4msI9bSfKohOPFic15aLR4,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-09-05,25,172295
684,Irreversible,spotify:track:2mqPwYLP951Ga2VYXu0FIn,step 2/4,spotify:album:4Czpg37iEuyMA1Q5ZzCw4p,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2010-10-08,25,228806
979,Intro: Nobody else,spotify:track:1YODONtxtdc5NC5s0oOKSP,Maria,spotify:album:4oLJXInwA9ndm42QETdPyT,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2020-06-30,25,117640
2034,Very Hot (Feat. Ri Won),spotify:track:4AdkEHvkrZhDZevj7OBSqv,Melting,spotify:album:3VeAhTrnrIzZTJ6qEsByAg,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2012-10-21,25,221074
508,SING - PSYmix,spotify:track:4PkPUo26XvMPjrWWj2IAJ0,PSY 7TH ALBUM,spotify:album:1aHmoh8Iog2xqwVk9A77yc,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2015-12-01,25,237031
4563,AMAZIN',spotify:track:2gILEqYZMaljxD89UKippy,WHITE NIGHT,spotify:album:4AE3KNhHuzlTURK6c77eaR,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2017-08-16,25,218828
3127,MISSING YOU,spotify:track:71RESb9DHCr0SD7xCDT1ZE,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,25,209000
4446,Imi Oneun Sori,spotify:track:0zuB9DpvxnvExWqfbcq8Ye,Imi Oneun Sori,spotify:album:0efdJwwMRPTW1vXA7mO5sn,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2016-06-03,25,248800
1354,Attention,spotify:track:07IQN32qgj9aIwoHYqpA60,Bubble Pop!,spotify:album:3ejtzmi1xzQMl8JtJruZPp,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2011-07-05,25,86465
6558,Just a Feeling,spotify:track:08q3v7gSZhNhMCqKGqsD4d,Solar,spotify:album:2rV8MCYJTfvuvXHZsBH12Z,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-07-01,25,220960
3049,Tonight Is The Night,spotify:track:69YSR9HMrnw3DZ7WQuwlTD,Fe's 10th - Preview,spotify:album:7piDKcKhxVI2XFkCse85rl,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2019-05-23,25,221426
1940,동거동락,spotify:track:3r9EWKctH9vGaq5fwz1FU8,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,24,210311
1841,Move (Feat. Teddy),spotify:track:2mbTfOh91FiQF4yIE9vtgB,Solar,spotify:album:2rV8MCYJTfvuvXHZsBH12Z,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-07-01,24,232333
4424,I Love Sex,spotify:track:3THozKkrmyTJPH5dt86DZu,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,24,231354
4766,LIP & HIP (INST.),spotify:track:2K2VBqjZWpEblSxwcMfG3W,Lip & Hip,spotify:album:01Dv8rPO2AvHogy6uDkb1t,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2017-12-04,24,209746
1112,Carnival (The Last Day),spotify:track:1wFwU41aWXC5wb7ycY9q61,End Again,spotify:album:1Lb5NVfPBTadR5jl6Vpkdq,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2016-09-09,24,261573
5948,Rock will never die,spotify:track:0s7EYprbyneSlDa3BNuLqx,PSY 8th 4X2=8,spotify:album:5AtBwO35tOSWvxS4nFWHAi,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2017-05-10,24,183420
933,Hey Girl,spotify:track:6zWL2EkbtZMcE0XcKMUxDJ,Stylish…,spotify:album:2uTwUONoLUhlpM6r324B2b,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2003-08-13,24,240658
5627,Dear Boyfriend,spotify:track:4EcjIKnQJSnOW7GIIMSTo7,Melting,spotify:album:3VeAhTrnrIzZTJ6qEsByAg,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2012-10-21,24,222406
2290,A Bitter Day,spotify:track:0qjtg6cadlTcAT2Ox5lpcM,Bubble Pop!,spotify:album:3ejtzmi1xzQMl8JtJruZPp,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2011-07-05,23,227474
540,놀아보자,spotify:track:0kFtoylWg9C5qfJNHLb26Z,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,23,210311
6529,RED LIGHT MMR Version,spotify:track:31ETE1AGQgaiQdWVmh1txe,RED LIGHT,spotify:album:2lfY378vIdntKDjYvxdF28,Park Bom,spotify:artist:3uHb6dRazmcaT15bMexUtt,2020-12-31,23,239338
1317,나에게 맡겨봐,spotify:track:78vrCmFd0rJWEMT2vVYSb9,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,23,200437
4690,Dance Jockey,spotify:track:1Gw4k9hINMFBrdUkijdgRB,PSY 7TH ALBUM,spotify:album:1aHmoh8Iog2xqwVk9A77yc,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2015-12-01,23,202825
1293,Cyber lover,spotify:track:63mhsFpdzLRABZpppicPNn,EMAIL MY HEART,spotify:album:4YcAwIMuCQBW3v99VKQmGf,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2000-01-26,23,222734
5546,Prayer (기도),spotify:track:1qceUus2spQ9UxPFpBaq0I,Solar International,spotify:album:42BVvYE1FLO8mQH0ZJn4de,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-08-19,23,221586
4588,The Day will come,spotify:track:4q3ysPlOKAk5x94zN8ZKBw,PSY 7TH ALBUM,spotify:album:1aHmoh8Iog2xqwVk9A77yc,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2015-12-01,23,212575
2487,I Remember You,spotify:track:34klO6dm58NJhrUguDGTSl,PSY 7TH ALBUM,spotify:album:1aHmoh8Iog2xqwVk9A77yc,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2015-12-01,23,223388
5153,A BOY,spotify:track:6BSJYYXrxW2GnaF1thXiVw,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,23,211013
4883,Wedding Waltz,spotify:track:43K9az2j5uommzcMEVcMTL,Fe's 10th - Preview,spotify:album:7piDKcKhxVI2XFkCse85rl,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2019-05-23,23,163821
6101,"1, 2, 3, 4",spotify:track:1AhqxJYPxp0xBFPBPYYLZn,LEE HI JAPAN DEBUT ALBUM,spotify:album:6hYSa9oKq0RJ9GXx11vWZi,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-03-21,23,214053
3349,Ice Cream,spotify:track:2XUps4ZRxUIHshyoUgtcxG,Melting,spotify:album:2Elw226s9o2S7z3YrVWbA9,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2012-10-21,23,195735
4293,Rain Down,spotify:track:5MPe4BnZO2rD9qcVO9ShID,BLACK,spotify:album:13WypOYwpnsGxffpzukMyB,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2017-07-04,22,184166
4281,Mirage,spotify:track:59ohCebvDhyqehu0XFY7JL,CLOUD 9,spotify:album:1AsAiZVkOZN2SEEIQziJ2l,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2013-01-23,22,242311
2712,Superstar,spotify:track:0alnyI664183rlCIgKh8Hf,Solar,spotify:album:2rV8MCYJTfvuvXHZsBH12Z,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-07-01,22,194586
1471,After You Sleep (Feat. Swings),spotify:track:5p8bTHJQ5TcuL84bXmWTrR,Solar,spotify:album:2rV8MCYJTfvuvXHZsBH12Z,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-07-01,22,226266
1329,Yeolsim,spotify:track:5WEMZtkOGBhCsFueqk6XqU,Fe's 10th - Preview,spotify:album:7piDKcKhxVI2XFkCse85rl,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2019-05-23,22,192920
1457,Spring (feat. Sandara Park),spotify:track:29NmawlpRZky6NMTwYvTLI,Spring,spotify:album:5j9c5R1BvL6TBsMuTFn2pk,Park Bom,spotify:artist:3uHb6dRazmcaT15bMexUtt,2019-03-13,22,242756
801,White Love `스키장에서...`,spotify:track:67RuQJiwS0a5Qxwxw9cr1v,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,22,204735
2750,TODAY,spotify:track:1Td8FWn3wk5n3bEk10sLDt,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,21,220106
4029,Mute,spotify:track:3qrUdAIPRL8s4EoFGSjkjr,BLACK,spotify:album:13WypOYwpnsGxffpzukMyB,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2017-07-04,21,202682
2950,Tinkerbell,spotify:track:2KCMmpIOEl1Ydb3I9jIaYp,Talk about S.,spotify:album:0gVRGN17vkeY9z4mXiPr8i,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2012-10-05,21,194533
3995,Ringa Linga,spotify:track:0zA75hGcXgVNbzsu0a3lBR,Ringa Linga,spotify:album:5WOQuSAJhOtZu46WJgy9BG,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2013-11-08,21,227021
5890,WHO YOU?,spotify:track:7ce3bykNUi6rAXLN9pKpjn,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,21,203253
515,LOUDER,spotify:track:3TCzay1FkjSewTeiRSQGOk,LOUDER,spotify:album:3AoUsbJUwk14bt7PLGXf45,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2018-01-10,21,220779
293,Guilty,spotify:track:60ihC2tuJoDMor7hKPoqod,Hawwah,spotify:album:1fghVqJ812j2fqPYrSFd0Q,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2015-03-12,21,186490
6588,WHO YOU?,spotify:track:4uS12OS6QeNgiCHpaqwvlR,COUP D'ETAT (Korean Version),spotify:album:6A5g9sz5nChdBMdcATcCjB,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-09-05,21,201428
359,COUP D'ETAT,spotify:track:1SYcF2fUYDYQsISyFehQYI,COUP D'ETAT (Korean Version),spotify:album:6A5g9sz5nChdBMdcATcCjB,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-09-05,21,178856
4744,4:44 (feat. WheeIn),spotify:track:0e3nZAuvVkrSH4ucFgoLPA,re:BLUE ROSE,spotify:album:36ezhpbmKq8r66YeARsyUH,Park Bom,spotify:artist:3uHb6dRazmcaT15bMexUtt,2019-05-02,20,223618
1728,CROOKED,spotify:track:3mb0tvqsU8IPaAYvyf55az,COUP D'ETAT (Korean Version),spotify:album:6A5g9sz5nChdBMdcATcCjB,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-09-05,20,224792
2866,Good Bye Yesterday,spotify:track:1S84WOa3vYO7tNdYbG4qHn,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,20,225973
532,Break Down,spotify:track:1WP99rmsetBvCbO8VC4unt,Solar,spotify:album:2rV8MCYJTfvuvXHZsBH12Z,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-07-01,20,243653
2501,검은 고양이,spotify:track:2RlZIAQAldmT3ZXzczks59,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,20,192719
5702,Must Have Love (Feat. 에릭남),spotify:track:5TKr0Q2CvAawU70acGWETN,열두 시가 되면,spotify:album:4k5mlBy8xNARb1x6aCPtD2,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2015-12-22,20,238840
404,우리는,spotify:track:4WZLRf7sC6bfxSlUD88M4P,Deuxism,spotify:album:0CvEjvFyLEP7tR4f2cjvGs,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1993-12-30,20,213550
95,Amor Mio,spotify:track:1a1A8jCSIool6iV5mq2LAs,MONOCHROME,spotify:album:7F16WGgGYtpXj5dSJZwNV0,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2013-05-21,20,240120
28,WHISTLE - Acoustic Ver.,spotify:track:60Z8ni1FA5lNhGhhDsiiCL,Re: BLACKPINK,spotify:album:2Gz6UbNiSL1caVQBpExJ5x,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-03-28,20,213066
250,ROSE,spotify:track:2Wdmad6SQm76aX4wzaK1wX,LEE HI JAPAN DEBUT ALBUM,spotify:album:6hYSa9oKq0RJ9GXx11vWZi,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-03-21,20,222800
817,We Are Young,spotify:track:1cgqJnt3UH2n0qO7EjJaso,PSY 8th 4X2=8,spotify:album:5AtBwO35tOSWvxS4nFWHAi,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2017-05-10,20,241622
1408,Change,spotify:track:3Vu9zeo2vxbGcPIsBaLkJR,Change,spotify:album:0nk301nca6RXxUPMVo75w8,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2010-01-04,19,211333
854,환희,spotify:track:5Tik59mEqyJ1zl7Gtlj8fY,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,19,204440
3258,HOLD MY HAND,spotify:track:71QYncMML1XPCfF7Y9vxJB,Seoulite,spotify:album:3mfFzq5crAZZn1UAdjBZD8,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-01-24,19,218826
2177,CROOKED,spotify:track:0uy4ySEMXg62y54l54AGZ1,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,19,228146
