Artist_uri,Artist,ArtistType,ArtistGender,ArtistGen,ArtistDebut,song_name,song_uri,album,album_uri,release_date,popularity,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_mmss
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,remember,spotify:track:2dSUbidMWyOS4NrfPy32FI,remember,spotify:album:2W66jOC3qqVZvLn9foXXbg,2008-11-05T05:00:00Z,11,200.253,0.0507,0.645,0.804,0,0,0.309,-3.785,0,0.045,155.938,4,0.706,03:20
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,love dust,spotify:track:2uWdXoH31gCUni5JSx99Ax,alive (monster edition),spotify:album:20eKkodbNCLpMj7UMovmVP,2012-06-20T04:00:00Z,11,231.266,0.0314,0.664,0.739,0,0,0.412,-5.303,1,0.0974,129.905,4,0.63,03:51
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,love dust (사랑 먼지),spotify:track:7p3wDI5s7BFZ6fgvfiFvm8,special edition 'still alive',spotify:album:4tsRYh3Fat8iwTL0RkLX6X,2012-06-03T04:00:00Z,11,231.826,0.0315,0.664,0.74,0,0,0.312,-5.303,1,0.0966,129.918,4,0.633,03:51
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,cafe,spotify:track:4mm23jt7cimDkeHu1VcS2v,tonight,spotify:album:6b08mw1Ggz7UyVYas1iRgj,2011-02-24T05:00:00Z,11,219.946,0.229,0.798,0.749,0,5,0.338,-4.938,0,0.0424,106.049,4,0.704,03:39
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,a fool of tears,spotify:track:5Av2P3pJxl3mW8cTkhOeFz,bigbang early best (korea edition),spotify:album:2Bu6YJfxYXB19wf0cta3LJ,2014-02-12T05:00:00Z,11,242.746,0.0458,0.704,0.63,0,0,0.151,-6.337,1,0.0386,124.029,4,0.576,04:02
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,a fool of tears,spotify:track:4CHpoZ8tK0Xagah6Lcey0C,bigbang vol. 1,spotify:album:3iTETURuyuUJByvQOLoydV,2006-12-22T05:00:00Z,11,242.746,0.0671,0.758,0.527,0,0,0.109,-6.953,1,0.038,123.983,4,0.645,04:02
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,you are my light,spotify:track:0VQXG8zWL7rJwi1bdgZbDj,remember,spotify:album:2W66jOC3qqVZvLn9foXXbg,2008-11-05T05:00:00Z,11,218.893,0.0405,0.727,0.837,0,5,0.257,-4.05,0,0.0908,110.007,4,0.672,03:38
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,v.i.p,spotify:track:0OSjOehp22c4a81vT8z94m,bigbang early best (korea edition),spotify:album:2Bu6YJfxYXB19wf0cta3LJ,2014-02-12T05:00:00Z,10,183.933,0.0306,0.836,0.736,0,10,0.12,-6.154,0,0.239,100.98,4,0.74,03:03
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,we belong together,spotify:track:71T60VheC8ctbicTuBWPkq,bigbang early best (korea edition),spotify:album:2Bu6YJfxYXB19wf0cta3LJ,2014-02-12T05:00:00Z,10,238.293,0.16,0.774,0.767,0,2,0.0423,-5.31,0,0.0415,140.007,4,0.714,03:58
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,she can't get enough,spotify:track:3ZsfUGSRLBjY6LgRvdzQAv,bigbang vol. 1,spotify:album:3iTETURuyuUJByvQOLoydV,2006-12-22T05:00:00Z,10,209.52,0.0103,0.823,0.801,0,11,0.101,-3.573,0,0.18,103.016,4,0.59,03:29
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,shake it,spotify:track:62ELzLXWmMZuonbE7EuzT2,bigbang early best (korea edition),spotify:album:2Bu6YJfxYXB19wf0cta3LJ,2014-02-12T05:00:00Z,10,225.52,0.0527,0.731,0.906,0,7,0.125,-4.57,1,0.0565,114.965,4,0.874,03:45
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,hands up,spotify:track:1R1wuzQxZhghrjJZvqReyW,tonight,spotify:album:6b08mw1Ggz7UyVYas1iRgj,2011-02-24T05:00:00Z,10,237.253,0.0104,0.607,0.948,0,9,0.286,-3.508,0,0.0652,130.031,4,0.358,03:57
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,my girl (taeyang solo),spotify:track:5MlW47ybnUooaDlfZk5RP0,bigbang vol. 1,spotify:album:3iTETURuyuUJByvQOLoydV,2006-12-22T05:00:00Z,9,231.6,0.0192,0.843,0.525,0,5,0.0685,-6.324,0,0.0398,127.963,4,0.855,03:51
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,ain't no fun,spotify:track:4bTKuJNmf0pC2QBKnC4gaP,alive (monster edition),spotify:album:20eKkodbNCLpMj7UMovmVP,2012-06-20T04:00:00Z,9,223.986,0.00438,0.772,0.554,0,0,0.05,-6.841,1,0.0491,124.006,4,0.752,03:43
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,crazy dog,spotify:track:4htKGodc5AtGNX4aYmfzjf,bigbang early best (korea edition),spotify:album:2Bu6YJfxYXB19wf0cta3LJ,2014-02-12T05:00:00Z,9,219.72,0.0669,0.826,0.751,6.77e-05,9,0.0826,-4.2,0,0.0486,122.992,4,0.834,03:39
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,fxxk it,spotify:track:3lYvepDz6yYj29z7e4r5z0,made,spotify:album:2SPrl8C8pgSM5gXbAiyJHY,2016-12-13T05:00:00Z,9,231.748,0.147,0.716,0.763,0,0,0.271,-3.001,0,0.0945,90.101,4,0.575,03:51
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,last dance,spotify:track:7ijWcf4FsoxoyPK4B9WGp6,made,spotify:album:2SPrl8C8pgSM5gXbAiyJHY,2016-12-13T05:00:00Z,9,279.655,0.455,0.614,0.666,0,1,0.23,-3.087,0,0.0541,143.858,4,0.299,04:39
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,somebody to love,spotify:track:4UIKBrkH4ZKI2glKwQFDSV,tonight,spotify:album:6b08mw1Ggz7UyVYas1iRgj,2011-02-24T05:00:00Z,9,213.64,0.061,0.778,0.883,0,1,0.104,-3.125,1,0.0492,128.005,4,0.774,03:33
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,big boy (t.o.p solo),spotify:track:0MTvnT0Hn4UUnqY6Z8PieG,bigbang vol. 1,spotify:album:3iTETURuyuUJByvQOLoydV,2006-12-22T05:00:00Z,8,198.106,0.0442,0.8,0.874,0,5,0.317,-4.498,0,0.134,85.992,4,0.962,03:18
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,baby don't cry,spotify:track:2xi3O5Z1sApFoIjbskYfcD,bigbang special edition,spotify:album:2fpQB21ER6ETvnfADPdaHl,2011-04-08T04:00:00Z,8,271.76,0.038,0.649,0.756,0,2,0.381,-5.35,1,0.0309,95.006,4,0.343,04:31
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,good bye baby,spotify:track:0ef8MHtNbX0gCvdHlW9s7X,bigbang early best (korea edition),spotify:album:2Bu6YJfxYXB19wf0cta3LJ,2014-02-12T05:00:00Z,8,210.52,0.0101,0.796,0.862,0,9,0.0921,-4.614,1,0.0394,99.977,4,0.861,03:30
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,girlfriend,spotify:track:0FRVxxD5ZaLVnlwI9nxkqP,made,spotify:album:2SPrl8C8pgSM5gXbAiyJHY,2016-12-13T05:00:00Z,8,228.979,0.152,0.623,0.794,0,5,0.282,-2.231,0,0.0979,84.969,4,0.456,03:48
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,shake it,spotify:track:6XwxW14pYZ7I3D1gkeXTsf,bigbang vol. 1,spotify:album:3iTETURuyuUJByvQOLoydV,2006-12-22T05:00:00Z,8,225.52,0.0504,0.734,0.905,0,7,0.14,-4.605,1,0.0578,114.97,4,0.871,03:45
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,unknown number,spotify:track:6SKchnEtrHDJgCiw6bM6vK,bigbang early best (korea edition),spotify:album:2Bu6YJfxYXB19wf0cta3LJ,2014-02-12T05:00:00Z,8,217.6,0.0267,0.834,0.946,0,7,0.0978,-5.777,1,0.0406,114.983,4,0.687,03:37
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,next day (seungri solo),spotify:track:0EHbiPZE3LQGUvtMYG2uCn,bigbang vol. 1,spotify:album:3iTETURuyuUJByvQOLoydV,2006-12-22T05:00:00Z,8,242.96,0.0376,0.771,0.561,0,4,0.0729,-5.559,0,0.0318,115.038,4,0.448,04:02
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,wings - d-lite solo,spotify:track:3BjDAX1HXoCT7j2kcgs0c5,alive (monster edition),spotify:album:20eKkodbNCLpMj7UMovmVP,2012-06-20T04:00:00Z,8,224.746,0.00242,0.625,0.82,6.24e-06,0,0.127,-4.586,1,0.0332,131.963,4,0.389,03:44
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,laugh it off (daesung solo),spotify:track:2ODw60NRN4agCHqTgaCtOw,bigbang vol. 1,spotify:album:3iTETURuyuUJByvQOLoydV,2006-12-22T05:00:00Z,7,252.16,0.246,0.656,0.533,0,5,0.121,-6.493,1,0.0352,131.94,4,0.339,04:12
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,oh yeah,spotify:track:2rPldM3LvVScZkI7drfLuI,bigbang special edition,spotify:album:2fpQB21ER6ETvnfADPdaHl,2011-04-08T04:00:00Z,6,199.026,0.0314,0.618,0.794,0,9,0.132,-2.302,1,0.0777,130.001,4,0.601,03:19
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,i need a girl,spotify:track:334sBXJEz428B63ANg52sq,bigbang special edition,spotify:album:2fpQB21ER6ETvnfADPdaHl,2011-04-08T04:00:00Z,6,220.133,0.452,0.704,0.546,0,11,0.0977,-6.772,1,0.0509,114.93,4,0.526,03:40
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,high high,spotify:track:0RpnRG4ZJBNeaHoqTF7h5U,bigbang special edition,spotify:album:2fpQB21ER6ETvnfADPdaHl,2011-04-08T04:00:00Z,6,190.186,0.00719,0.697,0.851,0,5,0.0907,-4.493,1,0.0802,130.023,4,0.599,03:10
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,what can i do (어쩌라고),spotify:track:7ol0oqTmY736rliZnqfG43,bigbang special edition,spotify:album:2fpQB21ER6ETvnfADPdaHl,2011-04-08T04:00:00Z,5,220.693,0.0386,0.764,0.945,0,5,0.125,-2.82,1,0.0472,128.023,4,0.587,03:40
spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,group,male,2,2006,wings,spotify:track:5nkhwxflLt8UsWaG9H7OVY,alive,spotify:album:6nBmjTlRaex0kDxVx4DbCg,2012-03-28T04:00:00Z,1,222.92,0.00277,0.623,0.809,5.61e-06,5,0.3,-4.609,1,0.034,132.004,4,0.36,03:42
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,paradise lost,spotify:track:1PVluFXbdOTv29475JS2Mj,hawwah,spotify:album:1fghVqJ812j2fqPYrSFd0Q,2015-03-12T04:00:00Z,47,210.613,0.158,0.563,0.775,7.16e-05,5,0.282,-3.341,0,0.0511,141.876,4,0.434,03:30
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,bloom,spotify:track:3lcdPSfDGg11Qyimx2ONYH,talk about s.,spotify:album:0gVRGN17vkeY9z4mXiPr8i,2012-10-05T04:00:00Z,41,227.709,0.0836,0.797,0.951,0,1,0.313,-2.039,1,0.108,123.99,4,0.746,03:47
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,fxxk u (feat.bumkey),spotify:track:3Mh1qIRhKi7g6ZlMvtgAGn,truth or dare,spotify:album:0piskRApt5KdcJCjsuBN6t,2014-02-06T05:00:00Z,38,217.103,0.315,0.849,0.639,7.65e-06,11,0.0865,-5.521,0,0.038,128.105,4,0.812,03:37
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,pray,spotify:track:6xhBIyOzJJaaxEcHRyqDc2,pray,spotify:album:3lhkOYtn12OyRsrp3Ojp5R,2017-01-22T05:00:00Z,29,227.386,0.766,0.575,0.624,2.47e-05,6,0.118,-4.96,1,0.0473,93.09,4,0.395,03:47
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,apple (feat.jay park),spotify:track:13o6TmqhYoAy9V0hnIEpgt,hawwah,spotify:album:1fghVqJ812j2fqPYrSFd0Q,2015-03-12T04:00:00Z,28,183.419,0.144,0.79,0.723,0,6,0.372,-4.175,0,0.111,127.993,4,0.718,03:03
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,truth or dare,spotify:track:3DVBfxR4ZzBMu7R1Mddbr8,truth or dare,spotify:album:0piskRApt5KdcJCjsuBN6t,2014-02-06T05:00:00Z,26,216.006,0.103,0.862,0.72,0,2,0.0674,-3.428,1,0.0521,120.042,4,0.622,03:36
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,imi oneun sori,spotify:track:0zuB9DpvxnvExWqfbcq8Ye,imi oneun sori,spotify:album:0efdJwwMRPTW1vXA7mO5sn,2016-06-03T04:00:00Z,25,248.8,0.398,0.519,0.582,0.000676,10,0.115,-6.669,0,0.027,111.994,4,0.36,04:08
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,irreversible,spotify:track:2mqPwYLP951Ga2VYXu0FIn,step 2/4,spotify:album:4Czpg37iEuyMA1Q5ZzCw4p,2010-10-08T04:00:00Z,25,228.806,0.278,0.782,0.922,0.000102,7,0.0582,-2.148,1,0.0721,105.983,4,0.486,03:48
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,carnival (the last day),spotify:track:1wFwU41aWXC5wb7ycY9q61,end again,spotify:album:1Lb5NVfPBTadR5jl6Vpkdq,2016-09-09T04:00:00Z,24,261.573,0.287,0.649,0.913,4.38e-06,2,0.16,-2.134,1,0.0809,117.947,4,0.593,04:21
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,guilty,spotify:track:60ihC2tuJoDMor7hKPoqod,hawwah,spotify:album:1fghVqJ812j2fqPYrSFd0Q,2015-03-12T04:00:00Z,21,186.49,0.225,0.885,0.683,0.000134,6,0.156,-5.782,0,0.0369,120.01,4,0.788,03:06
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,tinkerbell,spotify:track:2KCMmpIOEl1Ydb3I9jIaYp,talk about s.,spotify:album:0gVRGN17vkeY9z4mXiPr8i,2012-10-05T04:00:00Z,21,194.533,0.0625,0.887,0.487,0.000506,5,0.161,-6.073,0,0.0963,120.021,4,0.899,03:14
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,must have love (feat. 에릭남),spotify:track:5TKr0Q2CvAawU70acGWETN,열두 시가 되면,spotify:album:4k5mlBy8xNARb1x6aCPtD2,2015-12-22T05:00:00Z,20,238.84,0.108,0.509,0.74,0,4,0.113,-3.879,1,0.0302,149.956,4,0.684,03:58
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,kiss or kill (from “missing 9”),spotify:track:1I4v7hk84eKud3Jey7NEEf,kiss or kill (from “missing 9”),spotify:album:6LrZ9ZmN7TeLvZrWSDx0BL,2017-03-02T05:00:00Z,18,170.962,0.373,0.422,0.638,0.000525,4,0.225,-8.752,0,0.127,138.827,4,0.224,02:50
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,two women,spotify:track:0AARjQfq1Tx0mJZUqzZJME,hawwah,spotify:album:1fghVqJ812j2fqPYrSFd0Q,2015-03-12T04:00:00Z,18,241.84,0.643,0.381,0.474,0,5,0.191,-4.984,0,0.0285,140.85,3,0.309,04:01
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,carrie (the first day),spotify:track:5n2Z6Z4Tw6hkbMqY4lT24u,end again,spotify:album:1Lb5NVfPBTadR5jl6Vpkdq,2016-09-09T04:00:00Z,16,219.586,0.232,0.597,0.861,0,11,0.109,-3.223,1,0.0408,125.933,4,0.789,03:39
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,the first temptation,spotify:track:2B4KeEpqowqiFlB5RldkKi,hawwah,spotify:album:1fghVqJ812j2fqPYrSFd0Q,2015-03-12T04:00:00Z,16,216.733,0.0395,0.891,0.707,0,11,0.358,-3.174,0,0.0837,120.015,4,0.775,03:36
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,secret,spotify:track:3VkyyPC3yApycWmLiEkI36,end again,spotify:album:1Lb5NVfPBTadR5jl6Vpkdq,2016-09-09T04:00:00Z,16,196.466,0.518,0.66,0.678,0,4,0.403,-5.105,1,0.0399,107.038,4,0.642,03:16
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,esperando,spotify:track:1y3FJv7AFwCQnTNhXQ03Ug,step 2/4,spotify:album:4Czpg37iEuyMA1Q5ZzCw4p,2010-10-08T04:00:00Z,16,241.867,0.204,0.916,0.532,0.000898,9,0.0732,-5.453,0,0.0614,119.981,4,0.879,04:01
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,truth,spotify:track:79zzCmUxBVbtopNCbQFuKg,step 2/4,spotify:album:4Czpg37iEuyMA1Q5ZzCw4p,2010-10-08T04:00:00Z,15,225.541,0.213,0.775,0.839,5.02e-05,7,0.255,-3.107,1,0.0582,106.027,4,0.299,03:45
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,free will (feat.dok2),spotify:track:09rTO33E0iOwPMdXuFOil6,hawwah,spotify:album:1fghVqJ812j2fqPYrSFd0Q,2015-03-12T04:00:00Z,15,194.053,0.175,0.599,0.897,0,3,0.379,-3.023,0,0.208,160.079,4,0.905,03:14
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,the forest of fireflies,spotify:track:0FyKwZhjJYAPw2IOxy0gop,end again,spotify:album:1Lb5NVfPBTadR5jl6Vpkdq,2016-09-09T04:00:00Z,15,226.053,0.741,0.332,0.375,0.000373,7,0.186,-8.432,1,0.034,138.691,4,0.295,03:46
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,열두 시가 되면,spotify:track:5hjr066UEZ7onERgDuMOSc,열두 시가 되면,spotify:album:4k5mlBy8xNARb1x6aCPtD2,2015-12-22T05:00:00Z,15,227.306,0.426,0.728,0.842,0,4,0.1,-2.873,0,0.0689,96.999,4,0.709,03:47
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,q&a (feat.jo kwon),spotify:track:5sIMwtzUCM6eTgrdJ7vqGF,truth or dare,spotify:album:0piskRApt5KdcJCjsuBN6t,2014-02-06T05:00:00Z,15,221.074,0.577,0.511,0.656,0,5,0.156,-6.142,1,0.042,78.039,4,0.499,03:41
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,nostalgia,spotify:track:55yrIjSidAIcoAabZajkjs,nostalgia,spotify:album:617fmzpbNdhHodqn8FXT2R,2012-11-30T05:00:00Z,14,264.254,0.731,0.678,0.415,0,6,0.0798,-6.903,1,0.041,83.991,4,0.533,04:24
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,tiredness,spotify:track:0cJdG51v3xeWlCol9iXj15,talk about s.,spotify:album:0gVRGN17vkeY9z4mXiPr8i,2012-10-05T04:00:00Z,14,212.009,0.0436,0.714,0.922,0,4,0.12,-2.96,0,0.0592,128.053,4,0.451,03:32
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,the gaze,spotify:track:1jGCodTe7zaxRdLANY2sOL,talk about s.,spotify:album:0gVRGN17vkeY9z4mXiPr8i,2012-10-05T04:00:00Z,13,288.653,0.355,0.653,0.484,5.2e-05,5,0.0695,-7.67,1,0.0312,77.03,4,0.511,04:48
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,black & white,spotify:track:4VeYnvC3qSAnr6Jb6frvVu,truth or dare,spotify:album:0piskRApt5KdcJCjsuBN6t,2014-02-06T05:00:00Z,12,201.195,0.269,0.681,0.883,0,1,0.126,-2.833,1,0.0659,144.857,4,0.759,03:21
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,tango the night,spotify:track:3dktnk8mtMdUvfDFOqIkx1,step 2/4,spotify:album:4Czpg37iEuyMA1Q5ZzCw4p,2010-10-08T04:00:00Z,12,236.042,0.0289,0.815,0.865,0.0012,7,0.0788,-4.411,1,0.0824,122.954,4,0.858,03:56
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,disclosure,spotify:track:20FwejddbduGeUHNVNkJlv,truth or dare,spotify:album:0piskRApt5KdcJCjsuBN6t,2014-02-06T05:00:00Z,11,224.653,0.00642,0.752,0.797,0.346,1,0.108,-6.192,1,0.0403,114.02,4,0.641,03:44
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,ga in (歌人),spotify:track:0uw8Q0bvspYF8LNTXDwVta,step 2/4,spotify:album:4Czpg37iEuyMA1Q5ZzCw4p,2010-10-08T04:00:00Z,10,193.123,0.116,0.74,0.954,0,0,0.155,-2.577,1,0.0697,120.012,4,0.828,03:13
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,catch me if you can,spotify:track:03tlawAkorkMk6SdxcqfgU,talk about s.,spotify:album:0gVRGN17vkeY9z4mXiPr8i,2012-10-05T04:00:00Z,9,212.662,0.0168,0.784,0.78,3.85e-06,9,0.178,-2.763,1,0.033,114.663,4,0.834,03:32
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,nitchell (baby-g mix),spotify:track:3ci9J3tIcP2JIoU1oiFSDF,step 2/4,spotify:album:4Czpg37iEuyMA1Q5ZzCw4p,2010-10-08T04:00:00Z,9,130.272,0.198,0.35,0.837,0.786,5,0.358,-3.447,0,0.091,82.501,4,0.616,02:10
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,a tempo,spotify:track:1HG1ElzlCfSImIaxLSQpXz,a tempo,spotify:album:3MV0vuv6jf1OprEbLokCKV,2014-03-21T04:00:00Z,8,223.154,0.522,0.311,0.449,0,4,0.22,-5.314,1,0.0314,199.247,3,0.279,03:43
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,i believe,spotify:track:5TUIwPldQDdPWfGSatEv6l,"the spring day of my life, pt. 4 (original television soundtrack)",spotify:album:1Wbvg7nbsi9Z19peRZpVIV,2014-10-08T04:00:00Z,7,207.016,0.798,0.489,0.529,0,10,0.107,-5.313,1,0.0289,137.285,4,0.315,03:27
spotify:artist:4R60A85t9mTZzCqJlVswuo,Gain,solo,female,2,2010,set me free,spotify:track:0XIDuBem69998aotVUWSG0,vip pt. 2 (original television soundtrack),spotify:album:78LgJPbE5LZKYhDpXtaPac,2019-11-18T05:00:00Z,33,240.853,0.843,0.497,0.336,0.00547,1,0.134,-9.972,1,0.0334,130.04,4,0.115,04:00
spotify:artist:4RnezwRV7VBJUCI1S0AE5u,Block B,group,male,2,2011,her,spotify:track:6myIHZGjkqqSnEFfVvO2wS,her,spotify:album:4ziQCwjk54VXvlAdIL8dRl,2014-07-24T04:00:00Z,55,179.053,0.0453,0.648,0.897,0,8,0.114,-2.057,1,0.193,162.014,4,0.86,02:59
spotify:artist:4RnezwRV7VBJUCI1S0AE5u,Block B,group,male,2,2011,toy,spotify:track:0yD2ihr9ZseEZQXQcz6y61,blooming period,spotify:album:1eTUNDuzCMs5n39C6eWAEA,2016-04-11T04:00:00Z,53,206.467,0.0441,0.641,0.618,0,7,0.0534,-5.397,1,0.0949,90.107,4,0.393,03:26
spotify:artist:4RnezwRV7VBJUCI1S0AE5u,Block B,group,male,2,2011,shall we dance,spotify:track:7xMBlV5OBTiHlUraGaHGqs,re:montage,spotify:album:1iYRYCKYO7AkQetL2ukNJp,2018-01-09T05:00:00Z,52,180.806,0.0157,0.854,0.721,0,2,0.153,-3.769,1,0.0776,112.012,4,0.828,03:00
spotify:artist:4RnezwRV7VBJUCI1S0AE5u,Block B,group,male,2,2011,nillili mambo,spotify:track:4fZYGHiRcKxwVSnF498uaE,blockbuster,spotify:album:5humkj69QwOd1wBwmmMZq6,2012-10-17T04:00:00Z,51,205.322,0.0119,0.755,0.839,0,9,0.0905,-2.693,0,0.0538,109.938,4,0.512,03:25
spotify:artist:4RnezwRV7VBJUCI1S0AE5u,Block B,group,male,2,2011,nalina,spotify:track:7dgO6H1BxXeXfxDkiDN8E9,welcome to the block,spotify:album:6keoJJWt7AOZ3jvznOc5om,2012-02-02T05:00:00Z,50,202.631,0.0556,0.775,0.962,0,8,0.0667,-3.709,1,0.0849,115.012,4,0.922,03:22
spotify:artist:4RnezwRV7VBJUCI1S0AE5u,Block B,group,male,2,2011,yesterday,spotify:track:5duKorpkltENFN2jVbM7JV,yesterday,spotify:album:0gTKx5tnhlYbkc1I1e5Dv8,2017-02-06T05:00:00Z,47,168.918,0.0805,0.649,0.868,0,11,0.0781,-3.472,1,0.137,141.901,4,0.842,02:48
spotify:artist:4RnezwRV7VBJUCI1S0AE5u,Block B,group,male,2,2011,jackpot,spotify:track:7oPrVJUlsNkXDeUDFS03Pv,her,spotify:album:4ziQCwjk54VXvlAdIL8dRl,2014-07-24T04:00:00Z,46,193.302,0.0575,0.69,0.952,0,9,0.0538,-2.011,0,0.343,130.021,4,0.726,03:13
spotify:artist:4RnezwRV7VBJUCI1S0AE5u,Block B,group,male,2,2011,very good,spotify:track:51tTndblt6ycaAonSkrmov,very good,spotify:album:3WYpoRWc1gM0AY6unDKmwU,2013-10-02T04:00:00Z,46,200,0.0116,0.651,0.911,0,8,0.229,-1.887,1,0.0563,135.992,4,0.788,03:20
spotify:artist:4RnezwRV7VBJUCI1S0AE5u,Block B,group,male,2,2011,don’t leave,spotify:track:5i7V0mWKvAlOekxZJ5uGub,re:montage,spotify:album:1iYRYCKYO7AkQetL2ukNJp,2018-01-09T05:00:00Z,43,239.208,0.329,0.537,0.652,0,1,0.0908,-5.686,1,0.0754,146.178,4,0.443,03:59
